policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
153,3,2,False,"[-0.008484430611133575,-0.04948490858078003,-0.006565213203430176,0.010734006762504578,-0.017291903495788574,0.04892045259475708,1.034590721130371,0.3465401232242584,1.4185442924499512,1.1550862789154053,-0.9354788064956665,0.1030166745185852,-0.8758653402328491,0.659324586391449]","[-0.008335582911968231,-0.04887296259403229,-0.0070659564808011055,0.010338237509131432,-0.017805282026529312,0.04899599403142929]",0.043146420270204544,"[0.3458517789840698,1.4136836528778076,1.1476707458496094,-0.6953116059303284,0.08804250508546829,-0.8703404664993286]",0.020106151700019836,"[-0.29924923181533813,-0.35467833280563354,0.9238333702087402,0.702747642993927,0.03541912883520126,-0.0012656155740842223,0.7105557918548584]","[0.20614208281040192,-0.18078893423080444,1.03667414188385,0.3263700604438782,-0.5814709663391113,-0.07048017531633377,0.7418939471244812]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407555848360062,0.13759881258010864,0.6830496788024902,0.7097027897834778]",0.0,0.0,0.0,False,False,0.2593199610710144
154,3,3,False,"[-0.011629283428192139,-0.053642988204956055,0.0066414475440979,0.00627388060092926,-0.015478163957595825,0.031883418560028076,1.0370267629623413,0.3533993363380432,1.4703161716461182,1.2021812200546265,-0.9759324789047241,0.10248050093650818,-0.9099597930908203,0.6803791522979736]","[-0.011245427653193474,-0.05311662331223488,0.005125180818140507,0.006853695027530193,-0.015767546370625496,0.03406556695699692]",0.04349329695105553,"[0.3525875508785248,1.4639440774917603,1.1959213018417358,-0.8836596012115479,0.10064193606376648,-0.904904305934906]",0.022831454873085022,"[-0.2989252507686615,-0.3558173179626465,0.9279400110244751,0.7045366168022156,0.034705888479948044,-0.011246534064412117,0.7087292075157166]","[0.20566238462924957,-0.1839921921491623,1.0289158821105957,0.26019740104675293,-0.6398992538452148,-0.03025134466588497,0.7224341034889221]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407549887895584,0.13759881258010864,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.11195534467697144
155,3,4,False,"[-0.01299341768026352,-0.05926716327667236,0.007797896862030029,0.015171259641647339,-0.00936269760131836,0.017894774675369263,1.0367861986160278,0.3554777503013611,1.514375925064087,1.227151870727539,-0.9819530248641968,0.08842512965202332,-0.9365497827529907,0.671421468257904]","[-0.012799691408872604,-0.05853886157274246,0.007484001107513905,0.014124675653874874,-0.010170504450798035,0.019956137984991074]",0.04369938373565674,"[0.3551878035068512,1.5081982612609863,1.2232885360717773,-0.969465970993042,0.08996320515871048,-0.9325195550918579]",0.024357527494430542,"[-0.2986241281032562,-0.3563980460166931,0.929838240146637,0.7070460319519043,0.03506258875131607,-0.021605202928185463,0.7059671878814697]","[0.20392316579818726,-0.18230046331882477,1.0220749378204346,0.2160651683807373,-0.6644523739814758,-0.00953927543014288,0.7153514623641968]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407549887895584,0.137598916888237,0.6830495595932007,0.7097027897834778]",0.0,0.0,0.0,False,False,0.0196608304977417
156,3,5,False,"[-0.013874582946300507,-0.05927163362503052,0.0081138014793396,0.015375673770904541,-0.00832068920135498,0.01760202646255493,1.0483901500701904,0.3504754900932312,1.5654776096343994,1.2767374515533447,-1.0099197626113892,0.08996880054473877,-0.9944530725479126,0.6743288636207581]","[-0.013752032071352005,-0.05917204171419144,0.008001863956451416,0.015208643861114979,-0.008552178740501404,0.017901580780744553]",0.043818678706884384,"[0.35099658370018005,1.558494210243225,1.2706621885299683,-1.0045132637023926,0.08998044580221176,-0.9865502715110779]",0.025278395041823387,"[-0.2984893321990967,-0.3564903140068054,0.9301639795303345,0.7079490423202515,0.03513422980904579,-0.023127518594264984,0.7050097584724426]","[0.20170313119888306,-0.172776997089386,1.0207643508911133,0.18737976253032684,-0.6782132387161255,-0.01602081209421158,0.7103933691978455]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.1040753498673439,0.13759902119636536,0.6830494999885559,0.7097029089927673]",0.0,0.0,0.0,False,False,0.012360215187072754
157,3,6,False,"[-0.015435628592967987,-0.06279462575912476,0.014530956745147705,0.02580738067626953,-0.005174756050109863,0.02274593710899353,1.0582774877548218,0.34047597646713257,1.5719811916351318,1.2712395191192627,-0.9858397841453552,0.08276337385177612,-0.9832966327667236,0.6774080991744995]","[-0.015245487913489342,-0.062420088797807693,0.013909823261201382,0.024519221857190132,-0.0055975462310016155,0.022128473967313766]",0.04389223828911781,"[0.3416287899017334,1.5703338384628296,1.2713820934295654,-0.9881170988082886,0.08370353281497955,-0.9837102293968201]",0.02578919008374214,"[-0.29827579855918884,-0.3572768270969391,0.9332868456840515,0.7090667486190796,0.04312007501721382,-0.028225446119904518,0.7032554149627686]","[0.20298436284065247,-0.16869977116584778,1.018122673034668,0.19209234416484833,-0.675067663192749,-0.012758748605847359,0.7121946215629578]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407566279172897,0.13759860396385193,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.003709137439727783
158,3,7,False,"[-0.011580199003219604,-0.06579869985580444,0.008884191513061523,0.023709192872047424,-0.012906879186630249,0.016724377870559692,1.0503016710281372,0.3502810597419739,1.626594066619873,1.3086235523223877,-1.0082964897155762,0.0758981704711914,-1.02498459815979,0.6457715630531311]","[-0.01199641078710556,-0.0653483048081398,0.009341239929199219,0.023765966296195984,-0.011990643106400967,0.017412889748811722]",0.043931350111961365,"[0.34940239787101746,1.620086669921875,1.3042864799499512,-1.0054996013641357,0.07686850428581238,-1.019718050956726]",0.025404009968042374,"[-0.29875996708869934,-0.3570767641067505,0.931891143321991,0.7058194279670715,0.04052728787064552,-0.029053714126348495,0.7066344022750854]","[0.19732816517353058,-0.16051658987998962,1.0126957893371582,0.16472093760967255,-0.683202862739563,-0.017049940302968025,0.7112032771110535]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407567769289017,0.13759875297546387,0.683049738407135,0.709702730178833]",0.0,0.0,0.0,False,False,0.012195348739624023
159,3,8,False,"[-0.017000503838062286,-0.06971234083175659,0.0115622878074646,0.03310874104499817,-0.014545530080795288,-0.0021839439868927,1.0503789186477661,0.34456348419189453,1.6519265174865723,1.3410871028900146,-1.0421314239501953,0.05686160922050476,-1.056228756904602,0.6420109868049622]","[-0.016403980553150177,-0.06924553215503693,0.011434420011937618,0.03196699544787407,-0.014215817674994469,0.00031443784246221185]",0.04396779462695122,"[0.34510090947151184,1.6478631496429443,1.3369001150131226,-1.0373274087905884,0.05940995365381241,-1.0515713691711426]",0.025114620104432106,"[-0.29842323064804077,-0.35760655999183655,0.9336662888526917,0.7066448926925659,0.03930851072072983,-0.040293481200933456,0.7053256034851074]","[0.19644156098365784,-0.15563952922821045,1.0128003358840942,0.1432911604642868,-0.685646653175354,-0.016701681539416313,0.7134965658187866]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407581180334091,0.13759860396385193,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.007704973220825195
160,3,9,False,"[-0.014839917421340942,-0.06687790155410767,0.004806458950042725,0.036588430404663086,-0.01736980676651001,0.015342265367507935,1.0521504878997803,0.32738351821899414,1.6752352714538574,1.334830403327942,-1.0220714807510376,0.05209806561470032,-1.0876264572143555,0.5929479002952576]","[-0.015019824728369713,-0.06711606681346893,0.005476619116961956,0.03595331683754921,-0.016972413286566734,0.013425048440694809]",0.04397692531347275,"[0.3292957544326782,1.6721769571304321,1.3351424932479858,-1.023918628692627,0.05306249484419823,-1.083024501800537]",0.02385357767343521,"[-0.29862192273139954,-0.35699591040611267,0.9318920373916626,0.7050000429153442,0.04247850552201271,-0.034215047955513,0.7071065306663513]","[0.19946026802062988,-0.1497933566570282,1.0054360628128052,0.13284242153167725,-0.6883182525634766,-0.017849158495664597,0.7129179835319519]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407524555921555,0.13759909570217133,0.6830494999885559,0.7097029089927673]",0.0,0.0,0.0,False,False,0.0071942806243896484
161,3,10,False,"[-0.015025794506072998,-0.07119250297546387,0.005481421947479248,0.046783700585365295,-0.0161820650100708,-0.006511896848678589,1.0509674549102783,0.321897953748703,1.6794612407684326,1.3698415756225586,-1.023396611213684,0.03405648469924927,-1.1070976257324219,0.6125509142875671]","[-0.015024456195533276,-0.07075712829828262,0.0056109242141246796,0.04544680565595627,-0.01628466136753559,-0.003969322424381971]",0.04398946464061737,"[0.3227982521057129,1.6782578229904175,1.3661054372787476,-1.0232577323913574,0.036474574357271194,-1.1040241718292236]",0.02356470189988613,"[-0.2986069917678833,-0.35735681653022766,0.9331144690513611,0.7053267955780029,0.04096951335668564,-0.04510541632771492,0.7062584757804871]","[0.19948700070381165,-0.1449054479598999,1.0120145082473755,0.13345511257648468,-0.6800593733787537,-0.0296495258808136,0.7202983498573303]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407527536153793,0.13759900629520416,0.6830497980117798,0.7097026705741882]",0.0,0.0,0.0,False,False,0.008588314056396484
162,3,11,False,"[-0.01402968168258667,-0.0810735821723938,-0.009645938873291016,0.050492703914642334,-0.021349817514419556,-0.009700268507003784,1.0399377346038818,0.3100433945655823,1.7001861333847046,1.363438367843628,-0.9930245280265808,0.01398274302482605,-1.1115391254425049,0.5898881554603577]","[-0.014136083424091339,-0.07979700714349747,-0.007991394959390163,0.049784980714321136,-0.02071233280003071,-0.008971039205789566]",0.043991819024086,"[0.3114686608314514,1.6980613470077515,1.3637032508850098,-0.996770977973938,0.016861863434314728,-1.1105773448944092]",0.022821960970759392,"[-0.29881027340888977,-0.35683655738830566,0.9296169877052307,0.7035512328147888,0.039058271795511246,-0.04687410965561867,0.7080203294754028]","[0.2008611112833023,-0.13915497064590454,1.0059319734573364,0.13330808281898499,-0.6736853718757629,-0.027769723907113075,0.7263647317886353]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407524555921555,0.13759908080101013,0.6830494999885559,0.7097029089927673]",0.0,0.0,0.0,False,False,0.00695955753326416
163,3,12,False,"[-0.015461258590221405,-0.06643825769424438,-0.00908195972442627,0.05887533724308014,-0.02255260944366455,-0.008945345878601074,1.049448847770691,0.28223055601119995,1.698854923248291,1.3642505407333374,-0.9979875087738037,0.010984092950820923,-1.1276806592941284,0.5676702857017517]","[-0.015301233157515526,-0.06804721057415009,-0.008887135423719883,0.05772558972239494,-0.02231762371957302,-0.008948921225965023]",0.04399857670068741,"[0.28534629940986633,1.698500633239746,1.3643749952316284,-0.9978001713752747,0.011786428280174732,-1.1254947185516357]",0.02195393294095993,"[-0.29873722791671753,-0.3561040759086609,0.9292134046554565,0.7034862041473389,0.03737665340304375,-0.04523484781384468,0.7082823514938354]","[0.20885980129241943,-0.13666778802871704,1.0059548616409302,0.13664457201957703,-0.673535943031311,-0.02368733659386635,0.72602778673172]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.1040756031870842,0.13759876787662506,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.006411641836166382
164,3,13,False,"[-0.015368551015853882,-0.07471060752868652,-0.005637049674987793,0.05862322449684143,-0.02615073323249817,-0.02364826202392578,1.0332984924316406,0.2904427647590637,1.7098352909088135,1.3692547082901,-0.9914242625236511,-0.011406928300857544,-1.1453224420547485,0.5277189612388611]","[-0.015351640060544014,-0.07395393401384354,-0.005925965495407581,0.058548592031002045,-0.025668146088719368,-0.021774452179670334]",0.04399846866726875,"[0.29010745882987976,1.708587646484375,1.3686983585357666,-0.9921789765357971,-0.00849107839167118,-1.1427947282791138]",0.020523427054286003,"[-0.2988390326499939,-0.35674166679382324,0.930724561214447,0.7023698687553406,0.03615768626332283,-0.0533437505364418,0.7088889479637146]","[0.20610105991363525,-0.1349123865365982,1.004158616065979,0.1256854385137558,-0.6680437326431274,-0.029875464737415314,0.7328219413757324]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407563298940659,0.1375986486673355,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.004615839570760727
165,3,14,False,"[-0.01366432011127472,-0.0734717845916748,-0.0039847493171691895,0.0560828298330307,-0.030992895364761353,-0.021682262420654297,1.0346859693527222,0.27557557821273804,1.6942992210388184,1.3503596782684326,-0.9652014374732971,-0.024040251970291138,-1.1295080184936523,0.5181920528411865]","[-0.013851968571543694,-0.07351619005203247,-0.004252010956406593,0.056389614939689636,-0.030323555693030357,-0.021695192903280258]",0.043998826295137405,"[0.2770783603191376,1.6959060430526733,1.3526811599731445,-0.9686512351036072,-0.022033294662833214,-1.1312015056610107]",0.019504019990563393,"[-0.29911479353904724,-0.35682904720306396,0.9310481548309326,0.7001981735229492,0.035818617790937424,-0.053075652569532394,0.7110713124275208]","[0.21025501191616058,-0.1352907121181488,1.0042515993118286,0.1385721117258072,-0.6596640944480896,-0.026964904740452766,0.7381828427314758]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407542437314987,0.13759899139404297,0.6830496191978455,0.709702730178833]",0.0,0.0,0.0,False,False,0.00537794828414917
166,3,15,False,"[-0.017859138548374176,-0.05514729022979736,-0.006299912929534912,0.06448350846767426,-0.029280811548233032,-0.031263768672943115,1.03281831741333,0.25862401723861694,1.723031759262085,1.363077998161316,-0.9589031338691711,-0.04002857208251953,-1.1357288360595703,0.4668233394622803]","[-0.017388226464390755,-0.057300321757793427,-0.006115572992712259,0.06341893970966339,-0.029406020417809486,-0.03004341945052147]",0.043996114283800125,"[0.2606760561466217,1.7200478315353394,1.361873745918274,-0.9600171446800232,-0.03771188482642174,-1.1351455450057983]",0.017767339944839478,"[-0.2987395226955414,-0.35570719838142395,0.9298989772796631,0.7020992040634155,0.029001109302043915,-0.052091196179389954,0.7095787525177002]","[0.21363641321659088,-0.1289086490869522,0.9995113611221313,0.13869687914848328,-0.6559958457946777,-0.01969236135482788,0.7416500449180603]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407523065805435,0.1375991702079773,0.6830495595932007,0.7097027897834778]",0.0,0.0,0.0,False,False,0.006792545318603516
167,3,16,False,"[-0.014588363468647003,-0.059181153774261475,-0.008364260196685791,0.05946637690067291,-0.0445483922958374,-0.02358490228652954,1.0225211381912231,0.23419469594955444,1.676598310470581,1.3078618049621582,-0.9033240079879761,-0.07243373990058899,-1.1290916204452515,0.4355510473251343]","[-0.014888275414705276,-0.05895555391907692,-0.008097587153315544,0.05996568873524666,-0.042639270424842834,-0.024409987032413483]",0.04399033263325691,"[0.23707592487335205,1.6814262866973877,1.3145852088928223,-0.9106600284576416,-0.06798114627599716,-1.1298627853393555]",0.016033751890063286,"[-0.29935696721076965,-0.35562363266944885,0.9290190935134888,0.6964617967605591,0.029527949169278145,-0.049000129103660583,0.7153096795082092]","[0.2219473272562027,-0.13361386954784393,0.9997796416282654,0.15701216459274292,-0.6390794515609741,-0.021935267373919487,0.7526243329048157]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.10407567024230957,0.13759855926036835,0.6830498576164246,0.7097025513648987]",0.0,0.0,0.0,False,False,0.011290311813354492
168,3,17,False,"[-0.01723414659500122,-0.05560171604156494,-0.00526195764541626,0.06904444098472595,-0.050700366497039795,-0.022643953561782837,1.0167440176010132,0.2174687385559082,1.6795542240142822,1.2798728942871094,-0.8558785319328308,-0.10819286108016968,-1.1161967515945435,0.36524251103401184]","[-0.016941310837864876,-0.05603563040494919,-0.005498997867107391,0.06792084872722626,-0.04967765137553215,-0.022869186475872993]",0.04399900138378143,"[0.21971191465854645,1.6801087856292725,1.2840001583099365,-0.8628672361373901,-0.10305503755807877,-1.1179378032684326]",0.013469728641211987,"[-0.29936861991882324,-0.3557377755641937,0.9304428100585938,0.6945281028747559,0.032506804913282394,-0.05142171308398247,0.7168890237808228]","[0.2264241874217987,-0.13234339654445648,0.9931689500808716,0.1670459508895874,-0.6233782768249512,-0.01621280610561371,0.7636963725090027]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407555848360062,0.1375986933708191,0.683049738407135,0.709702730178833]",0.0,0.0,0.0,False,False,0.010882318019866943
169,3,18,False,"[-0.015960685908794403,-0.05914074182510376,-0.010111749172210693,0.0704750120639801,-0.05306330323219299,-0.018768489360809326,1.007919192314148,0.1961694359779358,1.6562490463256836,1.251097559928894,-0.8186055421829224,-0.1332535296678543,-1.1010596752166748,0.3163191080093384]","[-0.01606988161802292,-0.05874931812286377,-0.009628597646951675,0.07012571394443512,-0.05263734236359596,-0.019291549921035767]",0.043999820947647095,"[0.1987500637769699,1.6588472127914429,1.2552752494812012,-0.8242688775062561,-0.1293814480304718,-1.103210210800171]",0.010899401269853115,"[-0.29953446984291077,-0.3556118607521057,0.9294602870941162,0.6930791139602661,0.033986251801252365,-0.050482042133808136,0.7182881236076355]","[0.23296873271465302,-0.13405555486679077,0.9929246306419373,0.1843874305486679,-0.608109176158905,-0.013701493851840496,0.7720211148262024]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.1040756031870842,0.13759881258010864,0.683049738407135,0.709702730178833]",0.0,0.0,0.0,False,False,0.008813142776489258
170,3,19,False,"[-0.015383630990982056,-0.05802863836288452,-0.0033320188522338867,0.07261122763156891,-0.06235334277153015,-0.021701842546463013,1.0045384168624878,0.21186137199401855,1.6278395652770996,1.226966381072998,-0.769455075263977,-0.1367923468351364,-1.0724722146987915,0.3243045508861542]","[-0.015443985350430012,-0.058155883103609085,-0.0039655608125030994,0.07233945280313492,-0.06112750619649887,-0.021395033225417137]",0.04399999976158142,"[0.21059876680374146,1.6315220594406128,1.2304682731628418,-0.7764657735824585,-0.1358909159898758,-1.0763964653015137]",0.009503955021500587,"[-0.29984569549560547,-0.35606473684310913,0.9315394759178162,0.6897016167640686,0.03559262678027153,-0.05409514158964157,0.7211923599243164]","[0.2295839637517929,-0.13741730153560638,0.9958531856536865,0.20154881477355957,-0.5944765210151672,-0.02462783455848694,0.7780546545982361]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.104075588285923,0.13759881258010864,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.010959923267364502
171,3,20,False,"[-0.01341143250465393,-0.0610123872756958,-0.011454403400421143,0.06285610795021057,-0.06827807426452637,-0.02332785725593567,0.9987093210220337,0.20011207461357117,1.6262905597686768,1.1877100467681885,-0.7272039651870728,-0.17178897559642792,-1.0491917133331299,0.2956640124320984]","[-0.013635688461363316,-0.06060326099395752,-0.010759427212178707,0.06399444490671158,-0.06737933307886124,-0.023082073777914047]",0.0439722053706646,"[0.20122943818569183,1.6272544860839844,1.1926803588867188,-0.733564019203186,-0.1671966314315796,-1.0526607036590576]",0.008033103309571743,"[-0.30018994212150574,-0.35558995604515076,0.9286246299743652,0.6870286464691162,0.030643921345472336,-0.050178300589323044,0.7242476344108582]","[0.23203039169311523,-0.13887181878089905,0.9881284236907959,0.20869074761867523,-0.5798718929290771,-0.014336242340505123,0.7873952388763428]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407529771327972,0.13759908080101013,0.6830496788024902,0.709702730178833]",0.0,0.0,0.0,False,False,0.009759187698364258
172,3,21,False,"[-0.01690850406885147,-0.04941433668136597,-0.009087622165679932,0.06600217521190643,-0.06661456823348999,-0.015834420919418335,0.9951677918434143,0.186416894197464,1.6230061054229736,1.2088370323181152,-0.7533852458000183,-0.1707359403371811,-1.0688165426254272,0.25037306547164917]","[-0.01652541197836399,-0.050762008875608444,-0.009226369671523571,0.06575745344161987,-0.06670407205820084,-0.01675817184150219]",0.043885987251996994,"[0.18800795078277588,1.623167872428894,1.2071173191070557,-0.7508006691932678,-0.17026683688163757,-1.06675124168396]",0.0062708077020943165,"[-0.29988983273506165,-0.3551059067249298,0.9285780191421509,0.6883246302604675,0.03054509498178959,-0.04551713913679123,0.7233285307884216]","[0.23607146739959717,-0.13805775344371796,0.9928113222122192,0.20956435799598694,-0.5801742672920227,-0.016362719237804413,0.7869008183479309]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407581925392151,0.13759849965572357,0.683049738407135,0.7097026705741882]",0.0,0.0,0.0,False,False,0.004959225654602051
173,3,22,False,"[-0.015872538089752197,-0.046892762184143066,-0.011451005935668945,0.05080251395702362,-0.07195571064949036,-0.020373433828353882,0.9813473224639893,0.16986361145973206,1.6204426288604736,1.1883251667022705,-0.7133623957633972,-0.2007974088191986,-1.068471074104309,0.2040908932685852]","[-0.015938857570290565,-0.04730353504419327,-0.011311347596347332,0.05266127362847328,-0.07129346579313278,-0.019912296906113625]",0.04352101311087608,"[0.171893909573555,1.621031641960144,1.190510630607605,-0.7181501388549805,-0.1968836933374405,-1.0682507753372192]",0.004117195028811693,"[-0.3000703752040863,-0.35461878776550293,0.9263514280319214,0.686747133731842,0.023106276988983154,-0.03988976031541824,0.7254331111907959]","[0.24031437933444977,-0.13693693280220032,0.990105926990509,0.21539239585399628,-0.568176805973053,-0.017843913286924362,0.7940168380737305]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407532751560211,0.13759908080101013,0.6830495595932007,0.7097027897834778]",0.0,0.0,0.0,False,False,0.007463634014129639
174,3,23,False,"[-0.01645345240831375,-0.0424959659576416,-0.0022273659706115723,0.05527736246585846,-0.07101559638977051,-0.011661559343338013,0.9814068675041199,0.17232853174209595,1.6052658557891846,1.1867620944976807,-0.696866512298584,-0.20174852013587952,-1.0612356662750244,0.18226578831672668]","[-0.016394097357988358,-0.04312705993652344,-0.0031315921805799007,0.05500715970993042,-0.07104899734258652,-0.012713651172816753]",0.04331110417842865,"[0.1723514199256897,1.6069821119308472,1.1873891353607178,-0.69954514503479,-0.20114317536354065,-1.0621315240859985]",0.0023917665239423513,"[-0.3000257611274719,-0.35498565435409546,0.9290355443954468,0.6868268251419067,0.027716204524040222,-0.03961732238531113,0.7252110242843628]","[0.2401546835899353,-0.13757330179214478,0.9941809177398682,0.22434447705745697,-0.5608264803886414,-0.026379304006695747,0.7965219020843506]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407541692256927,0.13759897649288177,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.004350423812866211
175,3,24,False,"[-0.014932870864868164,-0.056915283203125,-0.009196043014526367,0.05152389407157898,-0.08154809474945068,-0.02151206135749817,0.9776571989059448,0.1705145239830017,1.5878350734710693,1.1469266414642334,-0.6183983087539673,-0.23880288004875183,-1.0220837593078613,0.17224189639091492]","[-0.015082440339028835,-0.05524459108710289,-0.008579378947615623,0.05193633586168289,-0.08022559434175491,-0.020390786230564117]",0.04309779778122902,"[0.17078249156475067,1.5903624296188354,1.151798963546753,-0.6287690997123718,-0.23401135206222534,-1.0271944999694824]",0.0011097559472545981,"[-0.300420343875885,-0.35532209277153015,0.9278008937835693,0.6830661296844482,0.026190154254436493,-0.04389239847660065,0.7285658121109009]","[0.23990494012832642,-0.13865365087985992,0.9921032190322876,0.24165593087673187,-0.536102294921875,-0.030165135860443115,0.8082615733146667]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407537966966629,0.1375989466905594,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.016187727451324463
176,3,25,False,"[-0.012460172176361084,-0.05742377042770386,-0.01127004623413086,0.05070231854915619,-0.07817840576171875,-0.01360514760017395,0.980230450630188,0.1720150262117386,1.5781980752944946,1.145970106124878,-0.6138821244239807,-0.2516525387763977,-1.000783085823059,0.15283113718032837]","[-0.012772892601788044,-0.05716322734951973,-0.010965143330395222,0.05085130035877228,-0.07844237983226776,-0.014470835216343403]",0.043035347014665604,"[0.17191630601882935,1.5795716047286987,1.146736741065979,-0.6157761216163635,-0.24942158162593842,-1.004152536392212]",1.189972707038578e-07,"[-0.3005865216255188,-0.35524529218673706,0.9270331263542175,0.682816207408905,0.02776499278843403,-0.04109674692153931,0.728904664516449]","[0.23930276930332184,-0.13981646299362183,0.9945246577262878,0.24876026809215546,-0.5245087146759033,-0.02766227349638939,0.8137835264205933]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.10407569259405136,0.13759858906269073,0.683049738407135,0.7097026705741882]",0.0,0.0,0.0,False,False,0.005269169807434082
177,3,26,False,"[-0.01388522982597351,-0.05455237627029419,-0.009508371353149414,0.05338643491268158,-0.07616749405860901,-0.010794341564178467,0.9783510565757751,0.15667283535003662,1.582550048828125,1.1540682315826416,-0.6288502216339111,-0.24323998391628265,-1.0203558206558228,0.1474730670452118]","[-0.013759076595306396,-0.05487685650587082,-0.009640228934586048,0.05307649075984955,-0.07645216584205627,-0.011262527666985989]",0.04295503720641136,"[0.15825557708740234,1.5823081731796265,1.1530789136886597,-0.6271913051605225,-0.2439868450164795,-1.0182849168777466]",0.0,"[-0.300435334444046,-0.355222225189209,0.9275248050689697,0.683836817741394,0.02929805964231491,-0.040370967239141464,0.7279278039932251]","[0.24365234375,-0.1387186348438263,0.9950001835823059,0.24976737797260284,-0.5297691226005554,-0.02701861597597599,0.8100808262825012]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407549887895584,0.13759876787662506,0.6830493807792664,0.7097030282020569]",0.0,0.0,0.0,False,False,0.003496885299682617
178,3,27,False,"[-0.01453021913766861,-0.04195624589920044,-0.01251983642578125,0.04897218942642212,-0.07814320921897888,-0.010698914527893066,0.974602460861206,0.16360759735107422,1.5785460472106934,1.1278491020202637,-0.5561087131500244,-0.27544116973876953,-0.9695279598236084,0.14920824766159058]","[-0.014436684548854828,-0.04344049468636513,-0.012302873656153679,0.049442943185567856,-0.07792709022760391,-0.010770346038043499]",0.04282066226005554,"[0.16315814852714539,1.5791140794754028,1.131062388420105,-0.5651181936264038,-0.2714577913284302,-0.9757512807846069]",5.992896490170097e-07,"[-0.3004007041454315,-0.3542993366718292,0.9254122376441956,0.6837779879570007,0.02345920540392399,-0.033685971051454544,0.728534460067749]","[0.24110640585422516,-0.13753624260425568,0.9926748871803284,0.26356029510498047,-0.5067309737205505,-0.026561660692095757,0.8203986883163452]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407532751560211,0.13759900629520416,0.6830494403839111,0.7097029685974121]",0.0,0.0,0.0,False,False,0.01416921615600586
179,3,28,False,"[-0.015315495431423187,-0.04871243238449097,-0.009863495826721191,0.049957528710365295,-0.07673299312591553,-0.012650668621063232,0.9698711633682251,0.16464915871620178,1.5747915506362915,1.1347274780273438,-0.5536928772926331,-0.27506428956985474,-0.9902287721633911,0.122403085231781]","[-0.015214319340884686,-0.04812930151820183,-0.010031703859567642,0.049934886395931244,-0.07688279449939728,-0.012410894967615604]",0.04264016076922417,"[0.16447311639785767,1.5752475261688232,1.1344023942947388,-0.5550997257232666,-0.2746094763278961,-0.9883789420127869]",0.0,"[-0.3003028333187103,-0.35474953055381775,0.9265838861465454,0.6843686699867249,0.025407442823052406,-0.037025630474090576,0.7277520298957825]","[0.2404857873916626,-0.13688763976097107,0.9953532218933105,0.26340818405151367,-0.5039317011833191,-0.03858668729662895,0.8216933012008667]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407545417547226,0.13759897649288177,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.0033902334980666637
