policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
142,2,41,False,"[0.19846951961517334,1.7073272466659546,1.5794923305511475,-1.5263259410858154,-0.059925585985183716,1.5557645559310913,0.29140540957450867,-0.015093311667442322,-0.10167086124420166,-0.033081114292144775,-0.025028258562088013,0.021650642156600952,0.06078800559043884,1.0454646348953247]","[0.19801117479801178,1.7076146602630615,1.5813015699386597,-1.5277577638626099,-0.06071498245000839,1.5549050569534302]",0.002973461290821433,"[-0.015238368883728981,-0.1015067994594574,-0.03264344856142998,-0.02537001110613346,0.021675322204828262,0.06110811233520508]",0.043999459594488144,"[-0.3599548041820526,-0.15801797807216644,1.055410623550415,0.6835424304008484,-0.10584979504346848,0.7208926677703857,0.0433487668633461]","[0.3025394678115845,-0.355500727891922,0.9156780242919922,0.7189539670944214,0.037408843636512756,0.005880393553525209,0.6940252184867859]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688033163547516,0.15189413726329803,0.6923665404319763,0.6986923217773438]",0.0,0.0,0.0,False,False,0.0030516386032104492
143,2,42,False,"[0.2039148211479187,1.7021539211273193,1.5654480457305908,-1.5278074741363525,-0.054723531007766724,1.5512847900390625,0.3537668287754059,-0.013872355222702026,-0.10090267658233643,-0.031219661235809326,-0.023388467729091644,0.022021740674972534,0.05809706449508667,1.0433332920074463]","[0.20327021181583405,1.7027440071105957,1.5673205852508545,-1.5278751850128174,-0.055493712425231934,1.5517477989196777]",0.005464121233671904,"[-0.014033164829015732,-0.10099088400602341,-0.03134303539991379,-0.023624908179044724,0.02197478525340557,0.05848071351647377]",0.04399941489100456,"[-0.36094778776168823,-0.16021546721458435,1.053372859954834,0.6853075623512268,-0.11187668144702911,0.7183120846748352,0.04318388178944588]","[0.3024331033229828,-0.35557985305786133,0.9162464737892151,0.718641459941864,0.03736334666609764,0.004099268466234207,0.694364070892334]","[0.13372355699539185,-0.11550568044185638,0.7805881500244141]","[0.09688001871109009,0.15189442038536072,0.6923660635948181,0.698692798614502]",0.0,0.0,0.0,False,False,0.0039781383238732815
144,2,43,False,"[0.20315203070640564,1.68863844871521,1.5432610511779785,-1.5033328533172607,-0.046102941036224365,1.5493282079696655,0.4318084418773651,-0.013578400015830994,-0.09406876564025879,-0.030101656913757324,-0.02624906226992607,0.017796069383621216,0.056848227977752686,1.047811508178711]","[0.2031310498714447,1.6903012990951538,1.5461928844451904,-1.5065008401870728,-0.0472915954887867,1.5496370792388916]",0.008638128638267517,"[-0.013622605241835117,-0.0948752760887146,-0.030291426926851273,-0.02592976577579975,0.018323030322790146,0.05705589801073074]",0.04399999976158142,"[-0.36030080914497375,-0.1619735211133957,1.0514922142028809,0.6879030466079712,-0.10809630155563354,0.7160409688949585,0.048884641379117966]","[0.3022918105125427,-0.3553369641304016,0.9159225821495056,0.7173882126808167,0.034176334738731384,0.006218540016561747,0.6958069801330566]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.09687996655702591,0.15189425647258759,0.692366361618042,0.6986925601959229]",0.0,0.0,0.0,False,False,0.005133910104632378
145,2,44,False,"[0.20247817039489746,1.6792187690734863,1.5260746479034424,-1.4879255294799805,-0.03937584161758423,1.543619155883789,0.47113868594169617,-0.012818664312362671,-0.09309947490692139,-0.0303078293800354,-0.030892759561538696,0.01717054843902588,0.057704389095306396,1.0457966327667236]","[0.20253385603427887,1.6805624961853027,1.52849280834198,-1.4903289079666138,-0.040377963334321976,1.5443871021270752]",0.011404653079807758,"[-0.012910641729831696,-0.09330049902200699,-0.03033006750047207,-0.030270200222730637,0.017314383760094643,0.057621486485004425]",0.04399999603629112,"[-0.35960853099823,-0.16347457468509674,1.0497225522994995,0.6899512410163879,-0.10675991326570511,0.7139127254486084,0.05383410304784775]","[0.3021964430809021,-0.35523757338523865,0.9153725504875183,0.7168787717819214,0.03225228190422058,0.008530842140316963,0.6963990330696106]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09688013046979904,0.1518939733505249,0.6923663020133972,0.6986925601959229]",0.0,0.0,0.0,False,False,0.0044271014630794525
146,2,45,False,"[0.2008679211139679,1.6519432067871094,1.4926140308380127,-1.4593687057495117,-0.029886335134506226,1.5158737897872925,0.55406254529953,-0.012789115309715271,-0.0840994119644165,-0.024183213710784912,-0.04090399667620659,0.011519908905029297,0.05202847719192505,1.0554628372192383]","[0.20102769136428833,1.6552737951278687,1.4969666004180908,-1.46340811252594,-0.0312130656093359,1.51951265335083]",0.014867405407130718,"[-0.012790480628609657,-0.08518867939710617,-0.024921094998717308,-0.03954886272549629,0.01225131843239069,0.052741166204214096]",0.04399992525577545,"[-0.3580091893672943,-0.16778074204921722,1.0486741065979004,0.691545307636261,-0.10753091424703598,0.7108478546142578,0.06998216360807419]","[0.3020390272140503,-0.3552013039588928,0.9156957268714905,0.7153186798095703,0.026194408535957336,0.011088132858276367,0.6982191801071167]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.0968800038099289,0.15189410746097565,0.6923664212226868,0.6986925005912781]",0.0,0.0,0.0,False,False,0.007126331329345703
147,2,46,False,"[0.2012573480606079,1.6432584524154663,1.4758422374725342,-1.444368600845337,-0.0237882137298584,1.5069103240966797,0.5919501781463623,-0.01228506863117218,-0.0792238712310791,-0.021182596683502197,-0.042850084602832794,0.014656782150268555,0.04977336525917053,1.0556367635726929]","[0.20122450590133667,1.6447957754135132,1.4783241748809814,-1.446834683418274,-0.024730730801820755,1.5085169076919556]",0.01774275116622448,"[-0.012348723597824574,-0.07993148267269135,-0.021622169762849808,-0.042426712810993195,0.014350996352732182,0.05015154555439949]",0.043999120593070984,"[-0.3575170338153839,-0.1695355623960495,1.046802043914795,0.693102240562439,-0.1083858460187912,0.7084516286849976,0.07718787342309952]","[0.30205827951431274,-0.3551700711250305,0.9161388278007507,0.7159888744354248,0.02358115091919899,0.011886077001690865,0.697611927986145]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09688011556863785,0.1518941968679428,0.6923668384552002,0.6986920237541199]",0.0,0.0,0.0,False,False,0.004629673436284065
148,2,47,False,"[0.19701674580574036,1.6235721111297607,1.449312686920166,-1.4212703704833984,-0.023772895336151123,1.4929801225662231,0.6028218269348145,-0.011045694351196289,-0.077178955078125,-0.023024141788482666,-0.04810267314314842,0.011709809303283691,0.048309147357940674,1.0554393529891968]","[0.19746433198451996,1.6260515451431274,1.4528170824050903,-1.4246004819869995,-0.023886166512966156,1.4949626922607422]",0.019709914922714233,"[-0.011192974634468555,-0.07747968286275864,-0.022927843034267426,-0.047405894845724106,0.012041009031236172,0.048543620854616165]",0.043998170644044876,"[-0.3557799458503723,-0.17260102927684784,1.0453721284866333,0.6925563216209412,-0.10635722428560257,0.7082480788230896,0.08624648302793503]","[0.301884263753891,-0.3549453318119049,0.915032148361206,0.7148910760879517,0.019883763045072556,0.014438935555517673,0.6988038420677185]","[0.13372355699539185,-0.115505650639534,0.7805881500244141]","[0.09688007831573486,0.15189430117607117,0.692366898059845,0.6986919641494751]",0.0,0.0,0.0,False,False,0.005783438682556152
149,2,48,False,"[0.19257307052612305,1.5952394008636475,1.4155960083007812,-1.384934425354004,-0.019645988941192627,1.4608209133148193,0.63136887550354,-0.01166050136089325,-0.07455503940582275,-0.021887660026550293,-0.05958159267902374,0.008503764867782593,0.04912713170051575,1.0583161115646362]","[0.1930960863828659,1.5988796949386597,1.420102834701538,-1.390065312385559,-0.0201752707362175,1.4651767015457153]",0.021495195105671883,"[-0.011598007753491402,-0.0748869851231575,-0.022054387256503105,-0.058046262711286545,0.008951682597398758,0.049052465707063675]",0.04399999603629112,"[-0.35363659262657166,-0.17655538022518158,1.0442419052124023,0.692025363445282,-0.10494953393936157,0.7063378095626831,0.10570404678583145]","[0.3018340766429901,-0.3548763394355774,0.9141039848327637,0.7140567302703857,0.015674907714128494,0.019009362906217575,0.6996540427207947]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.09688013792037964,0.15189437568187714,0.6923672556877136,0.6986915469169617]",0.0,0.0,0.0,False,False,0.007889509201049805
150,2,49,False,"[0.18564113974571228,1.5554388761520386,1.37265145778656,-1.3428928852081299,-0.016088277101516724,1.421766757965088,0.6494136452674866,-0.01127740740776062,-0.07241600751876831,-0.023831307888031006,-0.060300324112176895,0.010311275720596313,0.053291499614715576,1.0601603984832764]","[0.18643948435783386,1.560536503791809,1.3783800601959229,-1.3490242958068848,-0.016592586413025856,1.4273048639297485]",0.022961588576436043,"[-0.011318360455334187,-0.07270197570323944,-0.023639749735593796,-0.06002543121576309,0.010139082558453083,0.05275113508105278]",0.04399939253926277,"[-0.35051700472831726,-0.18251648545265198,1.0435575246810913,0.6911430954933167,-0.10243798047304153,0.703476071357727,0.1301877200603485]","[0.3018442392349243,-0.3546655774116516,0.9132115840911865,0.7143893837928772,0.014971005730330944,0.022325847297906876,0.6992318034172058]","[0.13372358679771423,-0.11550562083721161,0.7805881500244141]","[0.09687972813844681,0.1518946886062622,0.6923680901527405,0.6986907720565796]",0.0,0.0,0.0,False,False,0.009377717971801758
151,3,0,True,"[0.19296607375144958,1.641356348991394,1.4483015537261963,-1.3512437343597412,0.041071295738220215,1.6344913244247437,0.9400596618652344,0.060275547206401825,0.14969217777252197,0.08164522051811218,-0.03872857242822647,0.03374335169792175,-0.01451331377029419,1.0309667587280273]","[0.19212856888771057,1.6322826147079468,1.4400869607925415,-1.3504918813705444,0.033752549439668655,1.6014941930770874]",0.029781609773635864,"[0.05182132124900818,0.10628414899110794,0.07070465385913849,-0.04078838974237442,0.030618099495768547,-0.005942700896412134]",0.04398792237043381,"[-0.3540334105491638,-0.1649470180273056,1.0405261516571045,0.7153909206390381,-0.045735057443380356,0.6938881874084473,0.06814050674438477]","[0.29613688588142395,-0.34933313727378845,0.933379054069519,0.6988663673400879,-0.0301637202501297,0.023731961846351624,0.714221715927124]","[0.13372358679771423,-0.11550562083721161,0.7805881500244141]","[0.09687965363264084,0.15189491212368011,0.6923679709434509,0.6986908316612244]",0.0,0.0,0.0,False,False,0.06320801377296448
152,3,1,False,"[0.19666802883148193,1.600511074066162,1.4052784442901611,-1.3231348991394043,0.03854814171791077,1.5799039602279663,0.9406377673149109,0.06707708537578583,0.18602067232131958,0.08922725915908813,-0.048644453287124634,0.033169716596603394,-0.013717442750930786,1.024914026260376]","[0.19617944955825806,1.6037416458129883,1.4097574949264526,-1.3267290592193604,0.037935417145490646,1.5826717615127563]",0.03440072759985924,"[0.0652979239821434,0.17682088911533356,0.08668007701635361,-0.047759171575307846,0.03281311318278313,-0.012732043862342834]",0.043995533138513565,"[-0.3540167510509491,-0.17043030261993408,1.0405197143554688,0.7152740955352783,-0.045808617025613785,0.692286491394043,0.08380873501300812]","[0.29456886649131775,-0.34520143270492554,0.9323652386665344,0.6934289336204529,-0.05546922609210014,0.04169672355055809,0.7171755433082581]","[0.13372357189655304,-0.1155056580901146,0.7805881500244141]","[0.09688002616167068,0.15189455449581146,0.692366898059845,0.6986919641494751]",0.0,0.0,0.0,False,False,0.015787020325660706
153,3,2,False,"[0.19733741879463196,1.567007303237915,1.3802989721298218,-1.303039789199829,0.037454694509506226,1.559525489807129,0.9569105505943298,0.07412181794643402,0.20483911037445068,0.09852391481399536,-0.06194659322500229,0.03546306490898132,-0.0197182297706604,1.0252230167388916]","[0.19721157848834991,1.5712926387786865,1.3838251829147339,-1.306177020072937,0.037512462586164474,1.5624784231185913]",0.037365347146987915,"[0.07308632135391235,0.20153188705444336,0.09716544300317764,-0.060124099254608154,0.03510826453566551,-0.018829239532351494]",0.04399925097823143,"[-0.35313811898231506,-0.17638075351715088,1.0424658060073853,0.7133883237838745,-0.04367273673415184,0.6921535730361938,0.10046396404504776]","[0.29372432827949524,-0.3439536988735199,0.9326850771903992,0.6904935836791992,-0.06765858083963394,0.04809265956282616,0.7185596227645874]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688014537096024,0.15189412236213684,0.6923666000366211,0.6986923217773438]",0.0,0.0,0.0,False,False,0.0077217817306518555
154,3,3,False,"[0.19230681657791138,1.5351706743240356,1.353485345840454,-1.286545753479004,0.03940582275390625,1.5139018297195435,0.9816665649414062,0.07998569309711456,0.23299729824066162,0.10764199495315552,-0.06372751295566559,0.03448796272277832,-0.021203935146331787,1.0209293365478516]","[0.19283020496368408,1.5394423007965088,1.3570481538772583,-1.289183497428894,0.03917532041668892,1.5200984477996826]",0.039666932076215744,"[0.07918136566877365,0.22929678857326508,0.10640230029821396,-0.06326662003993988,0.03455089405179024,-0.02090279944241047]",0.0439995713531971,"[-0.3506760895252228,-0.18235643208026886,1.043799638748169,0.7122469544410706,-0.04923618957400322,0.6896407604217529,0.12114261835813522]","[0.2929256558418274,-0.34228265285491943,0.9331547021865845,0.6872896552085876,-0.07654862850904465,0.05434592068195343,0.7202913165092468]","[0.13372354209423065,-0.11550568789243698,0.7805881500244141]","[0.09688027948141098,0.15189406275749207,0.692365825176239,0.698693037033081]",0.0,0.0,0.0,False,False,0.009693503379821777
155,3,4,False,"[0.18803083896636963,1.4973781108856201,1.320490837097168,-1.2635655403137207,0.03305935859680176,1.4744441509246826,1.0009369850158691,0.08589395880699158,0.25743573904037476,0.12077650427818298,-0.07816904783248901,0.035251736640930176,-0.032026320695877075,1.0203919410705566]","[0.1885707676410675,1.5022953748703003,1.324823260307312,-1.266984462738037,0.03384288772940636,1.4802674055099487]",0.04143432527780533,"[0.08511021733283997,0.25413039326667786,0.11906249076128006,-0.0762639120221138,0.035146791487932205,-0.030609499663114548]",0.04399999976158142,"[-0.3483272194862366,-0.18928660452365875,1.0448356866836548,0.7085590958595276,-0.052338942885398865,0.6890937089920044,0.1426687240600586]","[0.29218658804893494,-0.34094929695129395,0.9340890645980835,0.6839820742607117,-0.0894138514995575,0.05891382694244385,0.7215973734855652]","[0.13372357189655304,-0.11550568044185638,0.7805881500244141]","[0.09688038378953934,0.1518937349319458,0.6923659443855286,0.6986929774284363]",0.0,0.0,0.0,False,False,0.009108304977416992
156,3,5,False,"[0.18518590927124023,1.4508278369903564,1.2773911952972412,-1.233180284500122,0.033519208431243896,1.4213277101516724,1.0056641101837158,0.09406153112649918,0.28361618518829346,0.13860398530960083,-0.0850364938378334,0.035866737365722656,-0.03406023979187012,1.0200068950653076]","[0.18556399643421173,1.4568179845809937,1.2830235958099365,-1.2376792430877686,0.03356500715017319,1.4288452863693237]",0.04249350726604462,"[0.09301416575908661,0.2801247537136078,0.13636153936386108,-0.08387663960456848,0.03575562685728073,-0.03362239524722099]",0.04399999976158142,"[-0.34591659903526306,-0.19783581793308258,1.0451185703277588,0.7060638666152954,-0.05756090581417084,0.684882640838623,0.17057636380195618]","[0.2911883592605591,-0.3393663763999939,0.9369919896125793,0.6804937124252319,-0.09677420556545258,0.0628075823187828,0.7236147522926331]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09687996655702591,0.15189462900161743,0.6923670172691345,0.698691725730896]",0.0,0.0,0.0,False,False,0.011760234832763672
157,3,6,False,"[0.17616474628448486,1.3802924156188965,1.2080446481704712,-1.1694529056549072,0.0322796106338501,1.3475701808929443,1.0236598253250122,0.10918209701776505,0.31807100772857666,0.15255725383758545,-0.10031572729349136,0.04448100924491882,-0.04027113318443298,1.016648769378662]","[0.17720186710357666,1.3891468048095703,1.2170557975769043,-1.1783872842788696,0.032460007816553116,1.357936978340149]",0.04313522204756737,"[0.10727325826883316,0.31365492939949036,0.15054088830947876,-0.09823905676603317,0.04334133863449097,-0.039426177740097046]",0.04399924352765083,"[-0.34173697233200073,-0.20917776226997375,1.0440269708633423,0.7024082541465759,-0.057539913803339005,0.6768512725830078,0.21256549656391144]","[0.28960034251213074,-0.3373537063598633,0.9374454021453857,0.6761241555213928,-0.1121726855635643,0.07065883278846741,0.7247623801231384]","[0.13372358679771423,-0.1155056431889534,0.7805881500244141]","[0.09687995910644531,0.15189433097839355,0.6923671960830688,0.698691725730896]",0.0,0.0,0.0,False,False,0.016216754913330078
158,3,7,False,"[0.17237678170204163,1.3310070037841797,1.164656162261963,-1.1347718238830566,0.02436777949333191,1.2987991571426392,1.0105180740356445,0.11281339824199677,0.3403104543685913,0.1713235080242157,-0.11757319420576096,0.04769125580787659,-0.055004894733428955,1.0174403190612793]","[0.17294056713581085,1.3377755880355835,1.1708661317825317,-1.1405247449874878,0.025400768965482712,1.3063400983810425]",0.04348663240671158,"[0.11216177046298981,0.33716121315956116,0.16891440749168396,-0.11507072299718857,0.04712727293372154,-0.053020037710666656]",0.04399999976158142,"[-0.339308500289917,-0.21819821000099182,1.043526530265808,0.6975917816162109,-0.058691635727882385,0.6713400483131409,0.2433587908744812]","[0.28899216651916504,-0.3359188437461853,0.9399939775466919,0.6736994385719299,-0.12537501752376556,0.07237415015697479,0.7246875166893005]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.0968800038099289,0.15189431607723236,0.6923673152923584,0.6986916065216064]",0.0,0.0,0.0,False,False,0.0119093656539917
159,3,8,False,"[0.16496698558330536,1.2609742879867554,1.097135305404663,-1.0734951496124268,0.019657433032989502,1.2255464792251587,1.0283644199371338,0.12249378859996796,0.3656504154205322,0.18707126379013062,-0.12468773871660233,0.04221329092979431,-0.05061647295951843,1.0174012184143066]","[0.16588008403778076,1.2698217630386353,1.1059684753417969,-1.082277536392212,0.020399123430252075,1.2358511686325073]",0.04372445121407509,"[0.12129644304513931,0.3623107671737671,0.18493181467056274,-0.12343689799308777,0.04281160235404968,-0.05092605948448181]",0.04399658739566803,"[-0.33588290214538574,-0.22946272790431976,1.0412756204605103,0.6929969191551208,-0.05861298367381096,0.659550130367279,0.2851547598838806]","[0.287594735622406,-0.3341410458087921,0.9423176646232605,0.6679201126098633,-0.13134412467479706,0.0783776268362999,0.7283462882041931]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09687983244657516,0.1518944948911667,0.6923669576644897,0.6986918449401855]",0.0,0.0,0.0,False,False,0.0161210298538208
160,3,9,False,"[0.1544080525636673,1.1710600852966309,1.022261142730713,-1.007727861404419,0.011155575513839722,1.1478724479675293,1.0291411876678467,0.1327154040336609,0.3980821967124939,0.21440398693084717,-0.15651170909404755,0.04578137397766113,-0.07058966159820557,1.0212310552597046]","[0.15572957694530487,1.1822806596755981,1.0323785543441772,-1.0175126791000366,0.012350144796073437,1.1590938568115234]",0.043868448585271835,"[0.1313796490430832,0.39389175176620483,0.21089398860931396,-0.1522648185491562,0.04537688195705414,-0.06808490306138992]",0.04399999976158142,"[-0.33156198263168335,-0.24383485317230225,1.0396713018417358,0.6875818967819214,-0.05323342978954315,0.6429787874221802,0.3331298232078552]","[0.28622549772262573,-0.3321842551231384,0.9454934000968933,0.6617291569709778,-0.15055739879608154,0.08229262381792068,0.7298457026481628]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09688030928373337,0.15189382433891296,0.6923665404319763,0.6986923813819885]",0.0,0.0,0.0,False,False,0.02007472515106201
161,3,10,False,"[0.14098899066448212,1.0343880653381348,0.9010111689567566,-0.9042619466781616,0.00038740038871765137,1.0172719955444336,1.0169509649276733,0.1431700736284256,0.41679972410202026,0.2433592975139618,-0.17061936855316162,0.055788397789001465,-0.07717296481132507,1.0029369592666626]","[0.14271728694438934,1.0511268377304077,0.9168832898139954,-0.9191203713417053,0.0019318897975608706,1.0353609323501587]",0.04395168274641037,"[0.14177168905735016,0.41406381130218506,0.23966184258460999,-0.16818498075008392,0.05444463714957237,-0.07601700723171234]",0.04399999976158142,"[-0.3261047601699829,-0.26480719447135925,1.0333114862442017,0.6805917024612427,-0.04999390244483948,0.608760416507721,0.4046061933040619]","[0.28501421213150024,-0.3305681347846985,0.9518845677375793,0.660083532333374,-0.15697039663791656,0.08043720573186874,0.7301916480064392]","[0.13372357189655304,-0.11550568789243698,0.7805881500244141]","[0.09688005596399307,0.15189409255981445,0.692365825176239,0.6986930966377258]",0.0,0.0,0.0,False,False,0.029708385467529297
162,3,11,False,"[0.13466252386569977,1.0345900058746338,0.8939064741134644,-0.8848395943641663,0.004927635192871094,1.0043116807937622,1.0317970514297485,0.14569957554340363,0.4390147626399994,0.2534593939781189,-0.18532180786132812,0.048476457595825195,-0.0833158791065216,1.0188504457473755]","[0.1355883926153183,1.0366795063018799,0.896537721157074,-0.8892472386360168,0.004561048466712236,1.0082658529281616]",0.04391276463866234,"[0.14525826275348663,0.43617746233940125,0.25164759159088135,-0.1831713616847992,0.049220286309719086,-0.08238741755485535]",0.04399913549423218,"[-0.3245503902435303,-0.26577115058898926,1.031087875366211,0.6819268465042114,-0.04825231432914734,0.5988280773162842,0.41719573736190796]","[0.2842038869857788,-0.32897478342056274,0.9523814916610718,0.6545324921607971,-0.16832561790943146,0.08601540327072144,0.732021152973175]","[0.13372355699539185,-0.11550568044185638,0.7805881500244141]","[0.09688007831573486,0.1518944501876831,0.6923660039901733,0.698692798614502]",0.0,0.0,0.0,False,False,0.006832897663116455
163,3,12,False,"[0.12767650187015533,0.9326597452163696,0.7971251010894775,-0.8089573383331299,0.0011532902717590332,0.9024293422698975,1.021614670753479,0.15256455540657043,0.4545268416404724,0.27390256524086,-0.19193890690803528,0.057959020137786865,-0.09024976193904877,0.9963205456733704]","[0.12862394750118256,0.9444579482078552,0.8090624809265137,-0.8194952011108398,0.0015974185662344098,0.9159286022186279]",0.043962057679891586,"[0.15169338881969452,0.45232707262039185,0.2714182138442993,-0.1907396912574768,0.05683648958802223,-0.0892486721277237]",0.04392250254750252,"[-0.32149699330329895,-0.27992433309555054,1.022872805595398,0.6790552139282227,-0.050388336181640625,0.5665854811668396,0.46403205394744873]","[0.2833939790725708,-0.32741910219192505,0.9567888379096985,0.654033362865448,-0.17289574444293976,0.08375923335552216,0.7316635847091675]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.09688007831573486,0.15189410746097565,0.6923662424087524,0.6986926794052124]",0.0,0.0,0.0,False,False,0.021121203899383545
164,3,13,False,"[0.10613511502742767,0.7873218655586243,0.6698122024536133,-0.6768733859062195,-0.004642486572265625,0.7775206565856934,1.0280590057373047,0.15749718248844147,0.4889349341392517,0.30603235960006714,-0.22330734133720398,0.05850216746330261,-0.1141338050365448,0.9809569716453552]","[0.10879103094339371,0.8051415681838989,0.6867647171020508,-0.6953569054603577,-0.0038127677980810404,0.7951723337173462]",0.04396442323923111,"[0.1568237543106079,0.48466965556144714,0.30190759897232056,-0.2191077619791031,0.058274880051612854,-0.11096309870481491]",0.04354250058531761,"[-0.31630823016166687,-0.29751208424568176,1.0122116804122925,0.677891194820404,-0.034366924315690994,0.5092900395393372,0.5290613770484924]","[0.28237277269363403,-0.32476210594177246,0.961237370967865,0.64816814661026,-0.1917187124490738,0.08467405289411545,0.7320876121520996]","[0.13372355699539185,-0.11550567299127579,0.7805881500244141]","[0.09687989205121994,0.15189433097839355,0.6923661828041077,0.6986927390098572]",0.0,0.0,0.0,False,False,0.03123164176940918
165,3,14,False,"[0.1005449891090393,0.7206339240074158,0.6045138835906982,-0.6270320415496826,0.0019015073776245117,0.6998016834259033,1.0156711339950562,0.15629027783870697,0.4656200110912323,0.31444376707077026,-0.21266628801822662,0.062392234802246094,-0.10451768338680267,0.9729294180870056]","[0.10152102261781693,0.7303493022918701,0.6142564415931702,-0.635962724685669,0.0011889412999153137,0.7119594812393188]",0.04397028312087059,"[0.1563425362110138,0.4677679240703583,0.31317293643951416,-0.21339701116085052,0.0618751086294651,-0.10533982515335083]",0.0431482158601284,"[-0.3140830099582672,-0.30689874291419983,1.002806544303894,0.6797176599502563,-0.03820136561989784,0.4709899425506592,0.5609750151634216]","[0.28272590041160583,-0.3259408175945282,0.9673762321472168,0.6530327796936035,-0.17733268439769745,0.07604463398456573,0.7323375940322876]","[0.13372355699539185,-0.11550567299127579,0.7805881500244141]","[0.09688027203083038,0.1518941968679428,0.6923664212226868,0.6986924409866333]",0.0,0.0,0.0,False,False,0.019024550914764404
166,3,15,False,"[0.09125488996505737,0.6625614762306213,0.5444671511650085,-0.5631005764007568,-0.003341972827911377,0.6698132753372192,1.0155198574066162,0.17439524829387665,0.5258904695510864,0.34882214665412903,-0.2390921264886856,0.062384992837905884,-0.10888156294822693,0.9723427891731262]","[0.09248007088899612,0.6703678369522095,0.5528440475463867,-0.5725169777870178,-0.0027536207344383,0.6751856207847595]",0.04397200047969818,"[0.17228640615940094,0.5192020535469055,0.34446272253990173,-0.2357894480228424,0.062276892364025116,-0.10843411087989807]",0.04286883398890495,"[-0.3123272955417633,-0.31296825408935547,0.9948471784591675,0.6798744201660156,-0.025953099131584167,0.44594863057136536,0.5815728306770325]","[0.2798730731010437,-0.3211323022842407,0.9704769253730774,0.6434161067008972,-0.19517432153224945,0.08653725683689117,0.7351421117782593]","[0.13372355699539185,-0.11550567299127579,0.7805881500244141]","[0.09688010811805725,0.15189465880393982,0.6923662424087524,0.6986925005912781]",0.0,0.0,0.0,False,False,0.014460742473602295
167,3,16,False,"[0.08264152705669403,0.5586479902267456,0.4657425880432129,-0.47939378023147583,-0.000576019287109375,0.5477486848831177,1.0202194452285767,0.16338498890399933,0.49578800797462463,0.34834912419319153,-0.23259437084197998,0.06515374779701233,-0.1169680505990982,0.9412491321563721]","[0.08382587879896164,0.5714381337165833,0.47637397050857544,-0.4913836419582367,-0.0008460012613795698,0.563997745513916]",0.04398677498102188,"[0.1644226312637329,0.49844029545783997,0.3480643928050995,-0.23294509947299957,0.06481125205755234,-0.11587774753570557]",0.04207565635442734,"[-0.31025493144989014,-0.3227164149284363,0.9872592687606812,0.6811777353286743,-0.02410993166267872,0.3841699957847595,0.6227590441703796]","[0.28129345178604126,-0.32297658920288086,0.9742281436920166,0.648883044719696,-0.1871235966682434,0.07603319734334946,0.7335900664329529]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09688019752502441,0.15189403295516968,0.6923670172691345,0.6986919045448303]",0.0,0.0,0.0,False,False,0.02543264627456665
168,3,17,False,"[0.07078713178634644,0.4724116325378418,0.3883817195892334,-0.3987956941127777,-0.0031763315200805664,0.44389981031417847,1.0083740949630737,0.1666075736284256,0.5291544198989868,0.3744896650314331,-0.26060470938682556,0.06245380640029907,-0.12815111875534058,0.9457278847694397]","[0.07235453277826309,0.4838709831237793,0.3989194333553314,-0.4107397496700287,-0.0028686870355159044,0.4592092037200928]",0.04398472234606743,"[0.16636143624782562,0.5256275534629822,0.3712490200996399,-0.2570624053478241,0.06274400651454926,-0.1265878528356552]",0.04164837673306465,"[-0.3083113729953766,-0.3300507962703705,0.9773309230804443,0.6826656460762024,-0.02468893490731716,0.32471001148223877,0.6541569828987122]","[0.28056684136390686,-0.32051730155944824,0.9769743084907532,0.643878698348999,-0.20115432143211365,0.08071023970842361,0.7337867617607117]","[0.13372355699539185,-0.1155056357383728,0.7805881500244141]","[0.09688035398721695,0.15189409255981445,0.692367434501648,0.6986914873123169]",0.0,0.0,0.0,False,False,0.02396121621131897
