policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
49,0,48,False,"[-0.02455444261431694,1.8862898349761963,1.5208231210708618,-1.3559958934783936,-0.05692940950393677,1.8401495218276978,-0.09125155210494995,-0.009288236498832703,-0.07016295194625854,-0.028544843196868896,-0.06407070904970169,0.03404298424720764,0.01249396800994873,1.021977424621582]","[-0.025132859125733376,1.8865971565246582,1.5174400806427002,-1.3551160097122192,-0.05916900187730789,1.8421417474746704]",0.0,"[-0.009568857029080391,-0.07033611088991165,-0.02909809909760952,-0.06470987945795059,0.0336175374686718,0.0132276127114892]",0.043993547558784485,"[-0.2928692698478699,-0.11415498703718185,0.9847554564476013,0.6827332973480225,0.04922739416360855,0.7108017802238464,-0.1619032919406891]","[0.30236098170280457,-0.3542250096797943,0.910730242729187,0.7220945358276367,-0.0036230781115591526,0.012771587818861008,0.6916669011116028]","[-0.29013049602508545,-0.1364571452140808,0.7852907776832581]","[-0.021908314898610115,0.112804114818573,0.6065458059310913,0.7867003083229065]",0.004743397235870361,0.0,0.0,False,False,0.009999999776482582
50,0,49,False,"[-0.024947278201580048,1.8780150413513184,1.5116057395935059,-1.361250877380371,-0.051422327756881714,1.824925422668457,-0.1052701473236084,-0.006508767604827881,-0.07647812366485596,-0.030700623989105225,-0.08842942118644714,0.036529362201690674,0.009738296270370483,1.0141879320144653]","[-0.025010183453559875,1.879305362701416,1.5120810270309448,-1.3605371713638306,-0.0524018220603466,1.8271228075027466]",0.0,"[-0.006873373873531818,-0.07567897439002991,-0.03071005828678608,-0.08546903729438782,0.03615500032901764,0.010182608850300312]",0.04399624094367027,"[-0.292766809463501,-0.11625568568706512,0.9858686327934265,0.6855993270874023,0.04295122250914574,0.7094789743423462,-0.15731558203697205]","[0.3021748960018158,-0.35441988706588745,0.9085823893547058,0.7219665050506592,-0.010852606035768986,0.017625974491238594,0.6916182637214661]","[-0.28898462653160095,-0.13602153956890106,0.7859711050987244]","[-0.07378741353750229,0.0755898505449295,0.5960325598716736,0.7959816455841064]",0.00542372465133667,0.0,0.0,False,False,0.009999999776482582
51,1,0,True,"[-0.03347542881965637,1.934596061706543,1.6463170051574707,-1.3394017219543457,-0.03195962309837341,1.7584559917449951,0.14090406894683838,-0.004234999418258667,-0.08946335315704346,-0.06442111730575562,0.023405596613883972,0.03016677498817444,0.01351436972618103,1.0338687896728516]","[-0.0325847864151001,1.9282500743865967,1.6308494806289673,-1.3412508964538574,-0.03452357277274132,1.7671982049942017]",2.9914083370385924e-06,"[-0.004535594955086708,-0.08794351667165756,-0.03613929823040962,0.009857485070824623,0.030918387696146965,0.013089600019156933]",0.04399877041578293,"[-0.28899115324020386,-0.09369929134845734,0.9981003999710083,0.6917425394058228,0.05612780526280403,0.7121241092681885,-0.10592997074127197]","[0.30179864168167114,-0.3547126352787018,0.9168821573257446,0.7189227938652039,0.02679174579679966,-0.016960345208644867,0.6943662166595459]","[-0.28546351194381714,-0.13828560709953308,0.7879778146743774]","[-0.10312776267528534,0.1105116456747055,0.5342400670051575,0.8317087292671204]",0.007430434226989746,0.0,0.0,False,False,0.028281819075345993
52,1,1,False,"[-0.035563189536333084,1.9325141906738281,1.6292603015899658,-1.3245368003845215,-0.02525690197944641,1.7569739818572998,0.13943809270858765,-0.004481807351112366,-0.08373594284057617,-0.06631547212600708,0.02225916087627411,0.03126838803291321,0.013174235820770264,1.0295672416687012]","[-0.0351833701133728,1.9324334859848022,1.6293433904647827,-1.326603651046753,-0.026431767269968987,1.7582734823226929]",0.0,"[-0.004490869585424662,-0.08528343588113785,-0.03622571378946304,0.020653296262025833,0.031223474070429802,0.013163695111870766]",0.04399871826171875,"[-0.2877689301967621,-0.09194856882095337,0.996224045753479,0.6946187019348145,0.05721621960401535,0.7100703120231628,-0.10015586763620377]","[0.3018036186695099,-0.3546370267868042,0.9176940321922302,0.718898355960846,0.029704438522458076,-0.019737277179956436,0.6941996812820435]","[-0.2840093970298767,-0.1325242966413498,0.789821207523346]","[-0.20837709307670593,0.06807854771614075,0.7684369683265686,0.6012062430381775]",0.009273827075958252,0.0,0.0,False,False,0.030121587216854095
53,1,2,False,"[-0.04479095712304115,1.9187649488449097,1.61100435256958,-1.309964895248413,-0.016963988542556763,1.733768343925476,0.10590314865112305,-0.003684327006340027,-0.09061527252197266,-0.06376713514328003,0.017545130103826523,0.031854093074798584,0.015925735235214233,1.033705234527588]","[-0.04379207268357277,1.9202892780303955,1.6132935285568237,-1.3121261596679688,-0.01814722828567028,1.7368954420089722]",0.0,"[-0.0037827701307833195,-0.08958353847265244,-0.03614078834652901,0.017854508012533188,0.031773123890161514,0.015573621727526188]",0.04399890452623367,"[-0.28453710675239563,-0.09413932263851166,0.9963014721870422,0.6976226568222046,0.05665086582303047,0.7083317637443542,-0.0915389209985733]","[0.30175116658210754,-0.3548482656478882,0.9177765250205994,0.7187821865081787,0.031153742223978043,-0.019437378272414207,0.694264829158783]","[-0.28546494245529175,-0.1288994401693344,0.7891740202903748]","[-0.31110623478889465,-0.06584695726633072,0.7712010741233826,0.551476240158081]",0.00862663984298706,0.0,0.0,False,False,0.027626346796751022
54,1,3,False,"[-0.044191207736730576,1.917548656463623,1.593618392944336,-1.2950921058654785,-0.012017995119094849,1.7214834690093994,0.12357908487319946,-0.004610180854797363,-0.08293783664703369,-0.05837208032608032,0.016192469745874405,0.03024214506149292,0.013343214988708496,1.0297753810882568]","[-0.044065337628126144,1.9179953336715698,1.5959515571594238,-1.2972898483276367,-0.012802067212760448,1.7234487533569336]",0.0,"[-0.004511398728936911,-0.08471539616584778,-0.03629958629608154,0.016376225277781487,0.030436957255005836,0.013627639971673489]",0.04399990662932396,"[-0.2843259572982788,-0.09507858753204346,0.9927403926849365,0.6998835802078247,0.05204005539417267,0.7070508003234863,-0.08679836988449097]","[0.30178308486938477,-0.35457348823547363,0.9172136783599854,0.7186970710754395,0.028099406510591507,-0.017869118601083755,0.6945253610610962]","[-0.28464123606681824,-0.13035501539707184,0.7891302704811096]","[-0.28027090430259705,-0.001124843256548047,0.7450017929077148,0.6053258180618286]",0.008582890033721924,0.0,0.0,False,False,0.02207670360803604
55,1,4,False,"[-0.04853290691971779,1.8949602842330933,1.5634746551513672,-1.2759709358215332,-0.00777021050453186,1.7075482606887817,0.0953071117401123,-0.00635121762752533,-0.08616232872009277,-0.06034725904464722,0.01285784412175417,0.03339022397994995,0.019781947135925293,1.033803939819336]","[-0.048080794513225555,1.8975415229797363,1.5674477815628052,-1.2787960767745972,-0.008400069549679756,1.709578514099121]",0.0,"[-0.006144027225673199,-0.08584456890821457,-0.03622184693813324,0.0132553456351161,0.03302129730582237,0.01899762824177742]",0.04399692639708519,"[-0.28297853469848633,-0.09943731874227524,0.9924678206443787,0.7015404105186462,0.05231909826397896,0.7062464356422424,-0.07949548214673996]","[0.3020133376121521,-0.3546242117881775,0.9170238971710205,0.7201098203659058,0.029368551447987556,-0.015340479090809822,0.6930684447288513]","[-0.28498151898384094,-0.13171452283859253,0.7910823822021484]","[-0.22177959978580475,-0.008296333253383636,0.7091280817985535,0.6692401766777039]",0.010535001754760742,0.0,0.0,False,False,0.02412913739681244
56,1,5,False,"[-0.039978377521038055,1.8872264623641968,1.5585284233093262,-1.2696712017059326,-0.002761751413345337,1.709745168685913,0.07640588283538818,-0.006100162863731384,-0.08604085445404053,-0.05663573741912842,0.010136102326214314,0.03518176078796387,0.016942381858825684,1.0319440364837646]","[-0.04077883064746857,1.888494610786438,1.559581995010376,-1.27086341381073,-0.003496258519589901,1.7097227573394775]",0.0,"[-0.006111763417720795,-0.0860670953989029,-0.036255430430173874,0.01051394920796156,0.03490862250328064,0.017204824835062027]",0.04399564489722252,"[-0.28545185923576355,-0.10068067163228989,0.9934889078140259,0.7034576535224915,0.05306048318743706,0.7049168348312378,-0.07364828884601593]","[0.3020648956298828,-0.35461896657943726,0.9167646169662476,0.7208142280578613,0.027834651991724968,-0.015056897886097431,0.6924054622650146]","[-0.273372083902359,-0.1462697833776474,0.7793889045715332]","[-0.2873803973197937,0.6847262978553772,0.2501600980758667,0.6212747693061829]",-0.0011584758758544922,0.0,0.0,False,False,0.02038094401359558
57,1,6,False,"[-0.046902384608983994,1.8655776977539062,1.528998613357544,-1.2374176979064941,0.0150052011013031,1.6842842102050781,0.05070263147354126,-0.0047417134046554565,-0.0901784896850586,-0.05695253610610962,0.011937129311263561,0.03868800401687622,0.022951215505599976,1.0326205492019653]","[-0.046376168727874756,1.8683651685714722,1.532694697380066,-1.2417434453964233,0.012676536105573177,1.6875308752059937]",0.0,"[-0.0049135382287204266,-0.08945859223604202,-0.03620130196213722,0.01177576370537281,0.038208574056625366,0.02221864089369774]",0.043996620923280716,"[-0.2831710875034332,-0.10387075692415237,0.9933732748031616,0.7093105912208557,0.05530177429318428,0.700186014175415,-0.05966155603528023]","[0.3020452857017517,-0.3548066318035126,0.917159914970398,0.7213966846466064,0.031387362629175186,-0.01491664070636034,0.6916494369506836]","[-0.2621769607067108,-0.15633650124073029,0.7795674800872803]","[-0.41569238901138306,0.8045202493667603,-0.0001669171469984576,0.4242016077041626]",-0.0009799003601074219,0.0,0.0,False,False,0.020751234143972397
58,1,7,False,"[-0.041613221168518066,1.8567802906036377,1.5167028903961182,-1.2307653427124023,0.014816850423812866,1.686279058456421,0.04772990942001343,-0.0036294013261795044,-0.08193683624267578,-0.056864142417907715,0.00909270066767931,0.03855794668197632,0.022330164909362793,1.0289738178253174]","[-0.042046524584293365,1.8582054376602173,1.5185784101486206,-1.2322211265563965,0.014530596323311329,1.6864382028579712]",0.0,"[-0.0037832045927643776,-0.08366551995277405,-0.03629832714796066,0.009399334900081158,0.03851136565208435,0.02231607772409916]",0.043996915221214294,"[-0.2847057282924652,-0.10594365000724792,0.9931572675704956,0.7100481986999512,0.05540108680725098,0.6997517347335815,-0.05576460435986519]","[0.3019474744796753,-0.3544863760471344,0.9164611101150513,0.7212327718734741,0.028464600443840027,-0.011992227286100388,0.6920037269592285]","[-0.2507057785987854,-0.16290107369422913,0.7787335515022278]","[-0.5206344127655029,0.8117958307266235,-0.2565697729587555,0.06402599811553955]",-0.0018138289451599121,0.0,0.0,False,False,0.020571473985910416
59,1,8,False,"[-0.05113476514816284,1.8416097164154053,1.4974579811096191,-1.208052396774292,0.0342404842376709,1.6573717594146729,0.010786652565002441,-0.0049310773611068726,-0.08361172676086426,-0.05161231756210327,0.0038774171844124794,0.03995820879936218,0.023429065942764282,1.0296602249145508]","[-0.05027531459927559,1.843596339225769,1.5000296831130981,-1.211173176765442,0.0317627377808094,1.661081314086914]",0.0,"[-0.004800739232450724,-0.08379485458135605,-0.03625590354204178,0.004556016996502876,0.03977776691317558,0.023287327960133553]",0.04399812966585159,"[-0.28148531913757324,-0.10827112942934036,0.9932639598846436,0.7163636088371277,0.05553107708692551,0.6941376328468323,-0.04372883588075638]","[0.30208131670951843,-0.35447415709495544,0.9160176515579224,0.7220737934112549,0.027147438377141953,-0.010041287168860435,0.691210150718689]","[-0.2390853762626648,-0.16359207034111023,0.7776612043380737]","[-0.3726089298725128,0.748633861541748,-0.5077978372573853,-0.2070055454969406]",-0.002886176109313965,0.0,0.0,False,False,0.015360802412033081
60,1,9,False,"[-0.04888013005256653,1.837141990661621,1.4834651947021484,-1.2071104049682617,0.0374525785446167,1.650091290473938,-0.01568382978439331,-0.0003862828016281128,-0.07413113117218018,-0.05098086595535278,0.0019374918192625046,0.04264459013938904,0.022651702165603638,1.0275375843048096]","[-0.04895850270986557,1.837971806526184,1.4853626489639282,-1.207700490951538,0.036721326410770416,1.6514928340911865]",0.0,"[-0.0009125323849730194,-0.07588107138872147,-0.03633638843894005,0.00222830125130713,0.04227332025766373,0.02273249439895153]",0.04399560019373894,"[-0.28190138936042786,-0.11050069332122803,0.9914025068283081,0.7184168100357056,0.04967513307929039,0.6925737261772156,-0.041846323758363724]","[0.3017823100090027,-0.35405704379081726,0.915165901184082,0.7217290997505188,0.023276707157492638,-0.006594961509108543,0.6917526721954346]","[-0.22813034057617188,-0.15898890793323517,0.7707900404930115]","[-0.09509941190481186,-0.6672122478485107,0.7325048446655273,0.09602390229701996]",-0.00975733995437622,0.0,0.0,False,False,0.014652285724878311
61,1,10,False,"[-0.040150463581085205,1.827989935874939,1.4701595306396484,-1.1875889301300049,0.04093766212463379,1.6351675987243652,-0.021528959274291992,-6.882846355438232e-05,-0.07475638389587402,-0.0531039834022522,0.005705350078642368,0.04629230499267578,0.030815184116363525,1.0261622667312622]","[-0.04107009246945381,1.8291327953338623,1.4720606803894043,-1.1901646852493286,0.04038602486252785,1.637249231338501]",0.0,"[-0.000178827132913284,-0.07547696679830551,-0.03634949401021004,0.005264982581138611,0.04578366130590439,0.029784847050905228]",0.04399876296520233,"[-0.2845204174518585,-0.11150729656219482,0.9909221529960632,0.720058023929596,0.04655786231160164,0.6917197704315186,-0.02953757718205452]","[0.3018134534358978,-0.3540518581867218,0.9154239296913147,0.722567081451416,0.026812991127371788,-0.005043357145041227,0.6907621622085571]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.022616561385803e-05,-0.6545357704162598,0.7560310363769531,-9.625953680370003e-06]",-0.013257622718811035,0.0,0.0,False,False,0.01675448939204216
62,1,11,False,"[-0.04610320180654526,1.8071733713150024,1.4407145977020264,-1.1665611267089844,0.051592886447906494,1.6223140954971313,-0.04751884937286377,0.0002202838659286499,-0.07936668395996094,-0.05685991048812866,0.00398620031774044,0.053626954555511475,0.03479379415512085,1.0281987190246582]","[-0.0456681102514267,1.809767484664917,1.4444591999053955,-1.1696727275848389,0.05018603429198265,1.6242212057113647]",0.0,"[0.00015384834841825068,-0.07869146019220352,-0.036302387714385986,0.004152566660195589,0.052635885775089264,0.03415606543421745]",0.04399624094367027,"[-0.28286483883857727,-0.11564351618289948,0.9901777505874634,0.7235812544822693,0.04794371873140335,0.6882048845291138,-0.02248469740152359]","[0.30197983980178833,-0.35422012209892273,0.9155760407447815,0.7247219085693359,0.02926480397582054,-0.004255687352269888,0.6884065270423889]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.93142748484388e-06,-0.6545359492301941,0.7560308575630188,-9.840681741479784e-06]",-0.013257622718811035,0.0,0.0,False,False,0.020557522773742676
63,1,12,False,"[-0.04729045554995537,1.8138004541397095,1.4481396675109863,-1.1834070682525635,0.03965166211128235,1.6182693243026733,-0.07320374250411987,0.0004176795482635498,-0.06916153430938721,-0.05088639259338379,0.010627943091094494,0.049036771059036255,0.03353056311607361,1.0251542329788208]","[-0.047061704099178314,1.8133430480957031,1.4476176500320435,-1.1816779375076294,0.04098765179514885,1.61902916431427]",0.0,"[0.00039211646071635187,-0.07096932828426361,-0.03637886047363281,0.009794838726520538,0.04949136823415756,0.033610280603170395]",0.04399344325065613,"[-0.2826783359050751,-0.11595302075147629,0.9898010492324829,0.7205885052680969,0.04201173037290573,0.6916207671165466,-0.025453167036175728]","[0.3018657863140106,-0.35384806990623474,0.9155084490776062,0.7235960364341736,0.02824336849153042,-0.00370431924238801,0.6896355748176575]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0099138307850808e-05,-0.6545359492301941,0.7560308575630188,-9.783361747395247e-06]",-0.013257622718811035,0.0,0.0,False,False,0.014513753354549408
64,1,13,False,"[-0.04903341457247734,1.7946077585220337,1.4167230129241943,-1.1364023685455322,0.06617110967636108,1.5928099155426025,-0.0759131908416748,0.00045439600944519043,-0.06766879558563232,-0.054698646068573,0.0038951989263296127,0.055068761110305786,0.033509135246276855,1.0224485397338867]","[-0.0488763228058815,1.7968480587005615,1.4205451011657715,-1.142190933227539,0.06297984719276428,1.5961549282073975]",0.0,"[0.00043314433423802257,-0.06889813393354416,-0.03642308712005615,0.00461468193680048,0.054363396018743515,0.03352227061986923]",0.04399691894650459,"[-0.28152623772621155,-0.11784588545560837,0.9883210062980652,0.7284794449806213,0.044913917779922485,0.6835411190986633,-0.008472355082631111]","[0.30200260877609253,-0.3537288010120392,0.9148349761962891,0.7253580689430237,0.025629375129938126,-0.0012172309216111898,0.6878933906555176]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.861221769824624e-06,-0.6545360088348389,0.756030797958374,-9.595416486263275e-06]",-0.013257622718811035,0.0,0.0,False,False,0.01827748492360115
65,1,14,False,"[-0.05068895220756531,1.8003185987472534,1.4120478630065918,-1.129953145980835,0.06336259841918945,1.5719327926635742,-0.08617067337036133,5.5730342864990234e-06,-0.06155651807785034,-0.057333409786224365,0.005220521241426468,0.05795496702194214,0.03457510471343994,1.0213961601257324]","[-0.05047312751412392,1.8000075817108154,1.413057565689087,-1.1314964294433594,0.06331569701433182,1.5750213861465454]",0.0,"[4.5280878111952916e-05,-0.06338600814342499,-0.036485541611909866,0.005120211746543646,0.057502228766679764,0.03444107249379158]",0.04399631544947624,"[-0.280966192483902,-0.11747775971889496,0.9854907393455505,0.7290269136428833,0.03777700290083885,0.6834391951560974,-0.001820695586502552]","[0.30213063955307007,-0.353461354970932,0.9144412875175476,0.7266212105751038,0.024158749729394913,0.0008348834817297757,0.6866128444671631]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.915758710121736e-06,-0.6545359492301941,0.7560308575630188,-9.740972018335015e-06]",-0.013257622718811035,0.0,0.0,False,False,0.020852774381637573
66,1,15,False,"[-0.04935699328780174,1.7910014390945435,1.4041213989257812,-1.134455680847168,0.061736464500427246,1.591044306755066,-0.08012950420379639,-0.0009952038526535034,-0.05141019821166992,-0.04256618022918701,0.0064313774928450584,0.05660468339920044,0.032347530126571655,1.021986961364746]","[-0.049461428076028824,1.791905403137207,1.4052163362503052,-1.134142279624939,0.06193399429321289,1.5890003442764282]",0.0,"[-0.0008712346898391843,-0.05309327691793442,-0.0364755280315876,0.006228906102478504,0.05671987310051918,0.032614417374134064]",0.04399610310792923,"[-0.2814558744430542,-0.11975839734077454,0.9860185980796814,0.7282859086990356,0.04165337234735489,0.6839700937271118,-0.007025958504527807]","[0.302196741104126,-0.352965384721756,0.9137614369392395,0.726789116859436,0.020154699683189392,0.003348346333950758,0.6865566372871399]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0106912668561563e-05,-0.6545359492301941,0.7560308575630188,-9.734641935210675e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
67,1,16,False,"[-0.05968073010444641,1.782607913017273,1.394574761390686,-1.1150063276290894,0.08457490801811218,1.5558713674545288,-0.06846225261688232,0.0005361586809158325,-0.044452667236328125,-0.04695165157318115,0.0016144728288054466,0.04986080527305603,0.026309996843338013,1.0237798690795898]","[-0.05867280066013336,1.783754587173462,1.3958868980407715,-1.1174466609954834,0.08172532916069031,1.560099720954895]",0.0,"[0.0003849564236588776,-0.04590290039777756,-0.03655606135725975,0.0021559863816946745,0.050723906606435776,0.02711295709013939]",0.04399559274315834,"[-0.2778822183609009,-0.12063021212816238,0.9863171577453613,0.7355674505233765,0.03989286720752716,0.676261842250824,0.004340945277363062]","[0.301901251077652,-0.35259830951690674,0.9127852320671082,0.7244392037391663,0.013991561718285084,0.00538221700116992,0.6891756057739258]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.796378435567021e-06,-0.6545359492301941,0.7560308575630188,-9.523566404823214e-06]",-0.013257622718811035,0.0,0.0,False,False,0.010400872677564621
68,1,17,False,"[-0.061104267835617065,1.7720040082931519,1.379472017288208,-1.087925910949707,0.08431428670883179,1.550468921661377,-0.0891004204750061,-0.0007906854152679443,-0.047479867935180664,-0.05062061548233032,0.007131877355277538,0.06318950653076172,0.034361958503723145,1.0245285034179688]","[-0.06078772619366646,1.773463249206543,1.3814895153045654,-1.0916874408721924,0.08398433029651642,1.5516958236694336]",0.0,"[-0.0006806302117183805,-0.047262366861104965,-0.03654085844755173,0.0065102106891572475,0.06161671131849289,0.03343837708234787]",0.0439927764236927,"[-0.27716562151908875,-0.12142331153154373,0.9860249161720276,0.7364925742149353,0.04546219855546951,0.6747776865959167,0.013669166713953018]","[0.30231982469558716,-0.35268986225128174,0.9133163094520569,0.7284483313560486,0.018456773832440376,0.005547129083424807,0.6848294734954834]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.888790373224765e-06,-0.6545358300209045,0.7560309767723083,-9.828931069932878e-06]",-0.013257622718811035,0.0,0.0,False,False,0.014082100242376328
69,1,18,False,"[-0.06759127974510193,1.7811063528060913,1.3840253353118896,-1.074218988418579,0.11186879873275757,1.5125685930252075,-0.050646960735321045,-2.3692846298217773e-06,-0.03982001543045044,-0.04290878772735596,0.0042753079906105995,0.055728912353515625,0.03075537085533142,1.0270332098007202]","[-0.06691838055849075,1.7803248167037964,1.3837941884994507,-1.0763566493988037,0.10834458470344543,1.5175586938858032]",0.0,"[-7.037705654511228e-05,-0.04097624495625496,-0.03656519949436188,0.004527500830590725,0.05647209659218788,0.031097257509827614]",0.0439874492585659,"[-0.27427756786346436,-0.11901243031024933,0.9846888780593872,0.7454376220703125,0.03878979757428169,0.66495281457901,0.02560809813439846]","[0.3021117150783539,-0.3523772656917572,0.9126294255256653,0.7265627384185791,0.014546746388077736,0.007611588574945927,0.6869038939476013]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0109823051607236e-05,-0.6545359492301941,0.7560308575630188,-9.741117537487298e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
70,1,19,False,"[-0.07139285653829575,1.7721776962280273,1.3648207187652588,-1.049581527709961,0.11789707839488983,1.497070550918579,-0.05619436502456665,-0.0006376355886459351,-0.03918600082397461,-0.03924781084060669,0.0072314003482460976,0.05515366792678833,0.02879217267036438,1.0241200923919678]","[-0.07089594006538391,1.7731437683105469,1.3671706914901733,-1.0530014038085938,0.11669061332941055,1.499682903289795]",0.0,"[-0.0005680207978002727,-0.0395379476249218,-0.03654943034052849,0.006890575867146254,0.05532069504261017,0.029085902497172356]",0.04399595409631729,"[-0.27278801798820496,-0.12007187306880951,0.9829079508781433,0.748659610748291,0.0385543629527092,0.6609424948692322,0.0343124158680439]","[0.30212706327438354,-0.35231176018714905,0.9127516150474548,0.7263460159301758,0.014151743613183498,0.006598180625587702,0.6871517300605774]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.847983164945617e-06,-0.6545360088348389,0.7560308575630188,-9.738745575305074e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
71,1,20,False,"[-0.08149087429046631,1.776279091835022,1.3888814449310303,-1.0623903274536133,0.1212945282459259,1.4844050407409668,-0.0440061092376709,-0.0008184313774108887,-0.043164968490600586,-0.041277289390563965,-0.002689637243747711,0.05876091122627258,0.025929540395736694,1.030949592590332]","[-0.08036181330680847,1.775827407836914,1.3863849639892578,-1.0611099004745483,0.12073312699794769,1.486352801322937]",0.0,"[-0.0007962901145219803,-0.04265344887971878,-0.03653395175933838,-0.0014915585052222013,0.058326274156570435,0.026332028210163116]",0.04399775713682175,"[-0.26937335729599,-0.11814603954553604,0.986964762210846,0.7504709959030151,0.03978615999221802,0.6586236953735352,0.037748731672763824]","[0.3022361397743225,-0.3524585962295532,0.9121884703636169,0.7275068759918213,0.011261869221925735,0.007443530485033989,0.6859675049781799]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.010686537483707e-05,-0.6545359492301941,0.7560308575630188,-9.758419764693826e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
72,1,21,False,"[-0.08388199657201767,1.7798175811767578,1.3791807889938354,-1.0348024368286133,0.14138269424438477,1.460212230682373,-0.05117267370223999,0.0003860294818878174,-0.03168153762817383,-0.03442537784576416,0.007476736791431904,0.05186083912849426,0.03280991315841675,1.030213713645935]","[-0.08349073678255081,1.7796006202697754,1.3800363540649414,-1.0381042957305908,0.1387609988451004,1.4635454416275024]",0.0,"[0.0002599781728349626,-0.03299935162067413,-0.03463366627693176,0.00634380429983139,0.052676357328891754,0.03198331594467163]",0.04399466514587402,"[-0.2676723897457123,-0.11652344465255737,0.9844768643379211,0.7569832801818848,0.03684896230697632,0.6506800651550293,0.047264110296964645]","[0.30196958780288696,-0.35210520029067993,0.9128445386886597,0.7251676321029663,0.013306479901075363,0.00938897393643856,0.6883796453475952]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-9.807110473047942e-06,-0.6545359492301941,0.7560308575630188,-9.543924534227699e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
73,1,22,False,"[-0.0929722934961319,1.7895965576171875,1.3807530403137207,-1.0149753093719482,0.15114812552928925,1.436936616897583,-0.029201984405517578,0.00167180597782135,-0.024132609367370605,-0.031235575675964355,0.0049284882843494415,0.05469834804534912,0.025283902883529663,1.0263789892196655]","[-0.091970294713974,1.7884433269500732,1.3808348178863525,-1.017814040184021,0.14959271252155304,1.44032883644104]",0.0,"[0.001503473031334579,-0.025179041549563408,-0.031649552285671234,0.005105916876345873,0.0544385202229023,0.02613823674619198]",0.04399906098842621,"[-0.26425448060035706,-0.11376608908176422,0.9822020530700684,0.761262059211731,0.03524571657180786,0.6451577544212341,0.05485723167657852]","[0.3018984794616699,-0.35189852118492126,0.9131351709365845,0.7254126071929932,0.00898491870611906,0.009463338181376457,0.6881904006004333]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0006191587308422e-05,-0.6545359492301941,0.7560308575630188,-9.655756002757698e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
74,1,23,False,"[-0.0946408063173294,1.7664377689361572,1.354704737663269,-0.9712851047515869,0.17393577098846436,1.4015663862228394,-0.012010931968688965,-0.0012492537498474121,-0.01267331838607788,-0.029069364070892334,0.0009180046617984772,0.04786032438278198,0.028966188430786133,1.0270626544952393]","[-0.09434828907251358,1.7689721584320068,1.358027458190918,-0.9772148132324219,0.17084847390651703,1.4065109491348267]",0.0,"[-0.0009121447801589966,-0.014139920473098755,-0.029419319704174995,0.0014338096370920539,0.04869747534394264,0.028605028986930847]",0.043999720364809036,"[-0.26300597190856934,-0.11556034535169601,0.9831217527389526,0.7692084908485413,0.036836009472608566,0.6334981918334961,0.07510921359062195]","[0.30196964740753174,-0.35149139165878296,0.9126790761947632,0.7243030071258545,0.005348084960132837,0.014635858125984669,0.6893055438995361]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0112264135386795e-05,-0.6545359492301941,0.7560308575630188,-9.731251338962466e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
75,1,24,False,"[-0.10134903341531754,1.7696342468261719,1.3578541278839111,-0.9757785201072693,0.16178932785987854,1.3905272483825684,-0.014994621276855469,0.00013594329357147217,-0.008103132247924805,-0.019658446311950684,-0.009787872433662415,0.04825112223625183,0.023704349994659424,1.0222160816192627]","[-0.10057157278060913,1.7696791887283325,1.357800841331482,-0.9759624600410461,0.16294895112514496,1.3925658464431763]",0.0,"[1.4266338439483661e-05,-0.008835638873279095,-0.02076433040201664,-0.00833147019147873,0.04830450192093849,0.024329019710421562]",0.04399966448545456,"[-0.26113203167915344,-0.11559875309467316,0.9828225374221802,0.7671751976013184,0.0337047204375267,0.6357970833778381,0.0778995156288147]","[0.30186715722084045,-0.35169216990470886,0.9142826795578003,0.7238664031028748,0.0014702124753966928,0.015378288924694061,0.6897671222686768]","[-0.22513636946678162,-0.15672287344932556,0.7672897577285767]","[-1.0094634490087628e-05,-0.6545359492301941,0.7560308575630188,-9.74440627032891e-06]",-0.013257622718811035,0.0,0.0,False,False,0.009999999776482582
