policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
131,2,30,False,"[0.20977908372879028,1.4681427478790283,1.2492109537124634,-1.127241849899292,-0.00622132420539856,1.543428659439087,0.6646098494529724,0.0012085288763046265,0.11863762140274048,0.1190837025642395,-0.17257237434387207,-0.016363054513931274,-0.2642214298248291,0.9462538957595825]","[0.20983800292015076,1.4683340787887573,1.248937964439392,-1.1275349855422974,-0.0061647011898458,1.5419284105300903]",0.02297165058553219,"[0.0008526642341166735,0.11976359039545059,0.1196644976735115,-0.17219339311122894,-0.01667705923318863,-0.2650545835494995]",0.04098791256546974,"[-0.35512426495552063,-0.18999969959259033,1.0351648330688477,0.688332200050354,-0.0055520241148769855,0.7069433331489563,0.16247740387916565]","[0.29990455508232117,-0.35183900594711304,0.9364401698112488,0.6840767860412598,-0.1520923525094986,-0.03314480930566788,0.7126065492630005]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.0968802198767662,0.15189406275749207,0.6923662424087524,0.6986926198005676]",0.0,0.0,0.0,False,False,0.0032063499093055725
132,2,31,False,"[0.2043493688106537,1.4403486251831055,1.2218772172927856,-1.1097080707550049,-0.01004934310913086,1.506690263748169,0.6987136006355286,-0.0013902932405471802,0.11834651231765747,0.11840394139289856,-0.15685886144638062,-0.022475481033325195,-0.2559460997581482,0.9563195705413818]","[0.20495621860027313,1.4435580968856812,1.2251003980636597,-1.112093210220337,-0.0095444917678833,1.5111888647079468]",0.024926966056227684,"[-0.0011165038449689746,0.118477001786232,0.11866435408592224,-0.15877819061279297,-0.021735865622758865,-0.2571069896221161]",0.04125902056694031,"[-0.35293975472450256,-0.19460715353488922,1.0350159406661987,0.6862965822219849,-0.008831351064145565,0.7053091526031494,0.17736384272575378]","[0.2999515235424042,-0.35168004035949707,0.9374801516532898,0.6846182942390442,-0.14433537423610687,-0.03513430804014206,0.7136039137840271]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09688033908605576,0.1518937200307846,0.6923665404319763,0.6986923813819885]",0.0,0.0,0.0,False,False,0.0070343017578125
133,2,32,False,"[0.20408257842063904,1.4468203783035278,1.2248049974441528,-1.112752914428711,-0.011361360549926758,1.508628487586975,0.7366703748703003,-0.001588091254234314,0.10148781538009644,0.11422669887542725,-0.16452406346797943,-0.019327282905578613,-0.2463894486427307,0.9653204679489136]","[0.20414747297763824,1.445288062095642,1.2262201309204102,-1.1124849319458008,-0.011123514734208584,1.508959412574768]",0.026872685179114342,"[-0.0015398485120385885,0.10350356251001358,0.11470742523670197,-0.16380730271339417,-0.019630415365099907,-0.2477554976940155]",0.04160921648144722,"[-0.35285088419914246,-0.19422143697738647,1.0348975658416748,0.685860812664032,-0.009771396405994892,0.7056732773780823,0.17755135893821716]","[0.30005282163619995,-0.3526592552661896,0.9368188381195068,0.6865925788879395,-0.13923873007297516,-0.03387090936303139,0.7127804160118103]","[0.13372357189655304,-0.1155056580901146,0.7805881500244141]","[0.09687993675470352,0.15189456939697266,0.6923667788505554,0.6986920833587646]",0.0,0.0,0.0,False,False,0.0033999234437942505
134,2,33,False,"[0.19213750958442688,1.4024739265441895,1.1895804405212402,-1.0865851640701294,-0.007611632347106934,1.4503021240234375,0.7781968712806702,-0.0021474212408065796,0.1082543134689331,0.11736723780632019,-0.16879324615001678,-0.018582046031951904,-0.24918951094150543,0.9687601923942566]","[0.19343183934688568,1.407327651977539,1.1939986944198608,-1.0900366306304932,-0.008034066297113895,1.4577895402908325]",0.028989380225539207,"[-0.002078025136142969,0.10769537836313248,0.11703483015298843,-0.16816119849681854,-0.018713563680648804,-0.2490060180425644]",0.04189469292759895,"[-0.3486158847808838,-0.20080630481243134,1.0355793237686157,0.6858887076377869,-0.013354978524148464,0.6991217136383057,0.20151205360889435]","[0.30013200640678406,-0.35252630710601807,0.9368695020675659,0.6865798234939575,-0.14187422394752502,-0.032045040279626846,0.7123572826385498]","[0.13372357189655304,-0.1155056357383728,0.7805881500244141]","[0.09688017517328262,0.15189434587955475,0.6923674941062927,0.6986913084983826]",0.0,0.0,0.0,False,False,0.01170969009399414
135,2,34,False,"[0.195948988199234,1.3885810375213623,1.176387071609497,-1.0817203521728516,-0.01147371530532837,1.4436750411987305,0.7857268452644348,-0.0027752071619033813,0.11427593231201172,0.12303277850151062,-0.16779999434947968,-0.021518796682357788,-0.2571980655193329,0.978142261505127]","[0.19569078087806702,1.3908430337905884,1.1783684492111206,-1.08287513256073,-0.011044571176171303,1.4454737901687622]",0.030376575887203217,"[-0.0026860216166824102,0.11348193883895874,0.12237513065338135,-0.1678217649459839,-0.021163465455174446,-0.25615352392196655]",0.04227141663432121,"[-0.3485740125179291,-0.20440977811813354,1.0352590084075928,0.6840006709098816,-0.015691358596086502,0.6985899209976196,0.2094491869211197]","[0.30012083053588867,-0.35233473777770996,0.9382687211036682,0.6854223012924194,-0.14419366419315338,-0.03455065190792084,0.7128888964653015]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.09688018262386322,0.15189410746097565,0.6923673748970032,0.6986914873123169]",0.0,0.0,0.0,False,False,0.003891587257385254
136,2,35,False,"[0.1890777051448822,1.3320231437683105,1.1442759037017822,-1.0419793128967285,-0.0074881911277771,1.4067620038986206,0.8204342126846313,-0.0014138519763946533,0.09089779853820801,0.11268404126167297,-0.16749978065490723,-0.014803886413574219,-0.23679879307746887,0.9866880178451538]","[0.1897958219051361,1.338617205619812,1.1485724449157715,-1.047299861907959,-0.007922666147351265,1.4117015600204468]",0.03196961060166359,"[-0.0015799750108271837,0.09357739239931107,0.11378609389066696,-0.1675640195608139,-0.015608545392751694,-0.23926688730716705]",0.04268034175038338,"[-0.34547287225723267,-0.21223756670951843,1.0397539138793945,0.6820336580276489,-0.00429563969373703,0.6911947727203369,0.23887525498867035]","[0.30017220973968506,-0.3533780574798584,0.9369103312492371,0.6889536380767822,-0.1347983479499817,-0.03265046700835228,0.7114113569259644]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688012301921844,0.1518944799900055,0.6923666596412659,0.6986922025680542]",0.0,0.0,0.0,False,False,0.01269066333770752
137,2,36,False,"[0.18248167634010315,1.2843570709228516,1.096503734588623,-1.0151574611663818,-0.018215060234069824,1.3361700773239136,0.8160496950149536,-0.004732996225357056,0.09247881174087524,0.11458984017372131,-0.15689590573310852,-0.02064499258995056,-0.2352035641670227,1.0010688304901123]","[0.18332643806934357,1.2907720804214478,1.102501392364502,-1.0194947719573975,-0.016893651336431503,1.3458070755004883]",0.03286665678024292,"[-0.004353232681751251,0.09257455170154572,0.11458562314510345,-0.15822327136993408,-0.02000049315392971,-0.2357204109430313]",0.04321790114045143,"[-0.34244588017463684,-0.22138173878192902,1.037979245185852,0.6775479912757874,-0.014421913772821426,0.6840153336524963,0.2698955833911896]","[0.3003130853176117,-0.3533633351325989,0.9381531476974487,0.6893740892410278,-0.12949903309345245,-0.035254497081041336,0.7118639945983887]","[0.13372355699539185,-0.115505650639534,0.7805881500244141]","[0.09688028693199158,0.15189455449581146,0.6923671364784241,0.6986916065216064]",0.0,0.0,0.0,False,False,0.015073657035827637
138,2,37,False,"[0.1850687861442566,1.2807445526123047,1.1005473136901855,-1.0212202072143555,-0.016080260276794434,1.3425253629684448,0.8448233008384705,-0.00298231840133667,0.08429187536239624,0.11247718334197998,-0.15790747106075287,-0.018151938915252686,-0.23963093757629395,1.0060546398162842]","[0.1848747879266739,1.2819210290908813,1.1007294654846191,-1.0210365056991577,-0.016187623143196106,1.3429405689239502]",0.03393866494297981,"[-0.0031468085944652557,0.08527646958827972,0.11270475387573242,-0.15795384347438812,-0.018389185890555382,-0.23913227021694183]",0.0435342937707901,"[-0.34244590997695923,-0.22322674095630646,1.0392924547195435,0.6772657036781311,-0.013900866732001305,0.6829856634140015,0.27321866154670715]","[0.3002419173717499,-0.35379624366760254,0.9380983710289001,0.689655601978302,-0.12880538403987885,-0.038547538220882416,0.7115464210510254]","[0.13372357189655304,-0.1155056282877922,0.7805881500244141]","[0.09687971323728561,0.15189461410045624,0.6923675537109375,0.6986912488937378]",0.0,0.0,0.0,False,False,0.0021317005157470703
139,2,38,False,"[0.16581298410892487,1.1792664527893066,1.012323260307312,-0.9507094621658325,-0.019835203886032104,1.220511555671692,0.8572760820388794,-0.006298050284385681,0.07052528858184814,0.11656996607780457,-0.1658458709716797,-0.01547357439994812,-0.2378588616847992,1.0215815305709839]","[0.1679544299840927,1.1908143758773804,1.0230655670166016,-0.9599812030792236,-0.019325891509652138,1.2361342906951904]",0.03497525677084923,"[-0.005933823063969612,0.07223804295063019,0.11616884917020798,-0.1648118644952774,-0.01583581045269966,-0.23802076280117035]",0.043730683624744415,"[-0.3359687626361847,-0.23859159648418427,1.0376191139221191,0.6739960312843323,-0.01770806312561035,0.6614574790000916,0.32846561074256897]","[0.3005771040916443,-0.35501813888549805,0.9395994544029236,0.6922217607498169,-0.12532447278499603,-0.04136509448289871,0.7095150351524353]","[0.13372357189655304,-0.1155056357383728,0.7805881500244141]","[0.09687996655702591,0.15189433097839355,0.692367434501648,0.6986914277076721]",0.0,0.0,0.0,False,False,0.024436473846435547
140,2,39,False,"[0.16483329236507416,1.1509573459625244,0.9917911887168884,-0.9218493103981018,-0.014584183692932129,1.2132377624511719,0.863298237323761,-0.004905968904495239,0.060152292251586914,0.10797131061553955,-0.16271854937076569,-0.015153676271438599,-0.22291377186775208,1.0200917720794678]","[0.16517870128154755,1.155657172203064,0.9954639077186584,-0.9268096685409546,-0.015179568901658058,1.2161537408828735]",0.03559640422463417,"[-0.005031428299844265,0.06160799413919449,0.10885515064001083,-0.16302111744880676,-0.015240170992910862,-0.22484007477760315]",0.043831344693899155,"[-0.3344152867794037,-0.24355155229568481,1.0376797914505005,0.6738941073417664,-0.008655013516545296,0.6522759199142456,0.34688305854797363]","[0.30050697922706604,-0.3553693890571594,0.9380930066108704,0.6932266354560852,-0.11901851743459702,-0.03855259343981743,0.7097780704498291]","[0.13372357189655304,-0.1155056357383728,0.7805881500244141]","[0.0968802198767662,0.15189434587955475,0.6923675537109375,0.6986913084983826]",0.0,0.0,0.0,False,False,0.00820016860961914
141,2,40,False,"[0.14535270631313324,1.0125573873519897,0.866830587387085,-0.8246569037437439,-0.028121888637542725,1.0855202674865723,0.8745998740196228,-0.009781137108802795,0.04363828897476196,0.10922294855117798,-0.1469501554965973,-0.017821162939071655,-0.2113916277885437,1.0318604707717896]","[0.14764809608459473,1.028664469718933,0.8823950886726379,-0.8380947113037109,-0.026434825733304024,1.1021894216537476]",0.03637247905135155,"[-0.009220371022820473,0.045685965567827225,0.10938483476638794,-0.14892451465129852,-0.017482701689004898,-0.2131047397851944]",0.043913718312978745,"[-0.32795003056526184,-0.2642521262168884,1.030803918838501,0.6679311990737915,-0.0047816745936870575,0.6203464269638062,0.41111454367637634]","[0.30082887411117554,-0.35644519329071045,0.9408079981803894,0.6962828636169434,-0.10436446219682693,-0.04510965198278427,0.7087054252624512]","[0.13372357189655304,-0.1155056357383728,0.7805881500244141]","[0.09687978774309158,0.15189452469348907,0.6923674941062927,0.6986913681030273]",0.0,0.0,0.0,False,False,0.02872288227081299
142,2,41,False,"[0.13434596359729767,0.9753560423851013,0.8339403867721558,-0.7963653206825256,-0.02439764142036438,1.027945876121521,0.8859728574752808,-0.011064931750297546,0.056601107120513916,0.10671854019165039,-0.13872496783733368,-0.022413820028305054,-0.2217443287372589,1.0354695320129395]","[0.13588182628154755,0.9815130233764648,0.8396451473236084,-0.8018442392349243,-0.02462787926197052,1.0374126434326172]",0.03692542389035225,"[-0.010837569832801819,0.05535617470741272,0.10692978650331497,-0.1400601714849472,-0.02178780734539032,-0.2206423580646515]",0.043937887996435165,"[-0.3247106075286865,-0.27122798562049866,1.0274747610092163,0.6692655086517334,-0.008099226281046867,0.5994527339935303,0.43894699215888977]","[0.30086562037467957,-0.35549724102020264,0.9401171803474426,0.6947718262672424,-0.10791338980197906,-0.046628303825855255,0.7095578908920288]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688033163547516,0.15189413726329803,0.6923665404319763,0.6986923217773438]",0.0,0.0,0.0,False,False,0.014809250831604004
143,2,42,False,"[0.12692150473594666,0.8708163499832153,0.7450889945030212,-0.7185144424438477,-0.026003539562225342,0.937949538230896,0.877181887626648,-0.013478308916091919,0.007744312286376953,0.08359742164611816,-0.1267736554145813,-0.007582992315292358,-0.17768904566764832,1.0309654474258423]","[0.12798278033733368,0.8833566308021545,0.7565146684646606,-0.7294003963470459,-0.025813626125454903,0.9506351351737976]",0.03714750334620476,"[-0.013205035589635372,0.013352230191230774,0.08639710396528244,-0.12847641110420227,-0.00936752650886774,-0.1831647753715515]",0.043978333473205566,"[-0.32147422432899475,-0.28544381260871887,1.02105712890625,0.6672995686531067,-0.0031973449513316154,0.563479483127594,0.48702338337898254]","[0.3014271557331085,-0.35717707872390747,0.9373981356620789,0.7033440470695496,-0.08405201882123947,-0.044799529016017914,0.7044396996498108]","[0.13372355699539185,-0.11550568044185638,0.7805881500244141]","[0.09688001871109009,0.15189442038536072,0.6923660635948181,0.698692798614502]",0.0,0.0,0.0,False,False,0.02210897207260132
144,2,43,False,"[0.10808542370796204,0.7535437941551208,0.6341955065727234,-0.6199102997779846,-0.024924546480178833,0.7928633689880371,0.8982899188995361,-0.01566442847251892,-0.012205421924591064,0.0636974573135376,-0.10465981066226959,-0.004424870014190674,-0.15903156995773315,1.0296449661254883]","[0.11043429374694824,0.7683647274971008,0.6488515138626099,-0.6341764330863953,-0.025002416223287582,0.8129855990409851]",0.037761103361845016,"[-0.015390890650451183,-0.009187839925289154,0.0663796216249466,-0.10772067308425903,-0.005039820913225412,-0.16210578382015228]",0.04398195073008537,"[-0.3168642222881317,-0.30034250020980835,1.0091902017593384,0.6687644720077515,-0.007289842702448368,0.5055382251739502,0.545098066329956]","[0.30175381898880005,-0.3572820723056793,0.9343024492263794,0.7073149681091309,-0.06874522566795349,-0.04551126807928085,0.7020743489265442]","[0.13372357189655304,-0.11550567299127579,0.7805881500244141]","[0.09687996655702591,0.15189425647258759,0.692366361618042,0.6986925601959229]",0.0,0.0,0.0,False,False,0.03148329257965088
145,2,44,False,"[0.10436026751995087,0.7108953595161438,0.5889005064964294,-0.579255998134613,-0.029237866401672363,0.7593360543251038,0.9208530783653259,-0.016528934240341187,-0.013069450855255127,0.06645989418029785,-0.10419373959302902,-0.01175004243850708,-0.16427552700042725,1.0383025407791138]","[0.10509426891803741,0.7174906730651855,0.596057653427124,-0.5863850712776184,-0.028694454580545425,0.7661718130111694]",0.03852684423327446,"[-0.01638203114271164,-0.012648296542465687,0.06653871387243271,-0.10461312532424927,-0.010899137705564499,-0.16399787366390228]",0.04398726299405098,"[-0.31553199887275696,-0.3063082695007324,1.0021240711212158,0.6676525473594666,-0.005086010321974754,0.48239266872406006,0.5670198202133179]","[0.3016720712184906,-0.35752442479133606,0.9349076747894287,0.7057705521583557,-0.06689943373203278,-0.048683278262615204,0.7035924196243286]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.09688013046979904,0.1518939733505249,0.6923663020133972,0.6986925601959229]",0.0,0.0,0.0,False,False,0.012144207954406738
146,2,45,False,"[0.07754024863243103,0.5144537687301636,0.4265992343425751,-0.4259013533592224,-0.02888578176498413,0.5415576696395874,0.9149775505065918,-0.015539422631263733,-0.04534649848937988,0.043856024742126465,-0.08238077163696289,-0.0069083571434021,-0.12902706861495972,1.0285595655441284]","[0.08076783269643784,0.5457965731620789,0.44658806920051575,-0.4467240869998932,-0.02880859561264515,0.5854979753494263]",0.039030011743307114,"[-0.015652459114789963,-0.041469015181064606,0.046521540731191635,-0.08524058014154434,-0.007409906946122646,-0.13348571956157684]",0.04399799183011055,"[-0.3105621039867401,-0.3241107761859894,0.983798623085022,0.6716033816337585,-0.0018057277193292975,0.3846859633922577,0.6332157254219055]","[0.3016990125179291,-0.3579583764076233,0.9321343898773193,0.7083913087844849,-0.04638701677322388,-0.04795262590050697,0.702659547328949]","[0.13372357189655304,-0.11550566554069519,0.7805881500244141]","[0.0968800038099289,0.15189410746097565,0.6923664212226868,0.6986925005912781]",0.0,0.0,0.0,False,False,0.06391572952270508
147,2,46,False,"[0.0684426873922348,0.42471063137054443,0.34803980588912964,-0.34861260652542114,-0.03387567400932312,0.4509633481502533,0.9303207397460938,-0.017299026250839233,-0.056255042552948,0.03418487310409546,-0.07416982203722,-0.001967787742614746,-0.12269166111946106,1.0331965684890747]","[0.06993410736322403,0.43862178921699524,0.359989732503891,-0.36122968792915344,-0.033228859305381775,0.46810340881347656]",0.03950526565313339,"[-0.017118429765105247,-0.054514963179826736,0.03565805032849312,-0.07558846473693848,-0.0026503303088247776,-0.12406565994024277]",0.04399605840444565,"[-0.30867844820022583,-0.33320775628089905,0.973031222820282,0.6720837950706482,-0.0012559310998767614,0.3153594732284546,0.6699627041816711]","[0.301971435546875,-0.3579765260219574,0.9303603172302246,0.7110253572463989,-0.03904782608151436,-0.048719171434640884,0.7003888487815857]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09688011556863785,0.1518941968679428,0.6923668384552002,0.6986920237541199]",0.0,0.0,0.0,False,False,0.026826858520507812
148,2,47,False,"[0.05562017858028412,0.34943318367004395,0.2772195339202881,-0.28730297088623047,-0.03478565812110901,0.36178213357925415,0.9294834733009338,-0.013738438487052917,-0.06440210342407227,0.030059456825256348,-0.07375174760818481,0.0017412006855010986,-0.11182890832424164,1.029792070388794]","[0.05733002349734306,0.3598036766052246,0.2870711386203766,-0.296853631734848,-0.034574516117572784,0.37533485889434814]",0.03980907425284386,"[-0.01414717547595501,-0.06323939561843872,0.03073536418378353,-0.07398620247840881,0.001181610394269228,-0.11338851600885391]",0.04399394616484642,"[-0.3069203197956085,-0.3387328088283539,0.961575448513031,0.675184965133667,-0.005544834304600954,0.26168039441108704,0.6896504163742065]","[0.30180656909942627,-0.3581436574459076,0.929491400718689,0.7116171717643738,-0.033354632556438446,-0.046863242983818054,0.7002086639404297]","[0.13372355699539185,-0.115505650639534,0.7805881500244141]","[0.09688007831573486,0.15189430117607117,0.692366898059845,0.6986919641494751]",0.0,0.0,0.0,False,False,0.021210849285125732
149,2,48,False,"[0.051371216773986816,0.29315823316574097,0.23721444606781006,-0.24657270312309265,-0.04563698172569275,0.3085136413574219,0.9338599443435669,-0.01517564058303833,-0.0682031512260437,0.026254892349243164,-0.07485982775688171,-0.001464754343032837,-0.10247094929218292,1.0261549949645996]","[0.052109379321336746,0.3008589744567871,0.24333061277866364,-0.2529941499233246,-0.04423796385526657,0.3170282244682312]",0.040042903274297714,"[-0.01505045872181654,-0.06760751456022263,0.02675778977572918,-0.07476259022951126,-0.0011267141671851277,-0.10386237502098083]",0.0439969003200531,"[-0.3064216375350952,-0.34246769547462463,0.956015944480896,0.6730445623397827,-0.0035958781372755766,0.22300569713115692,0.7051711678504944]","[0.30182337760925293,-0.3580990135669708,0.9283967018127441,0.711269199848175,-0.030085638165473938,-0.04342765361070633,0.7009314298629761]","[0.13372357189655304,-0.1155056431889534,0.7805881500244141]","[0.09688013792037964,0.15189437568187714,0.6923672556877136,0.6986915469169617]",0.0,0.0,0.0,False,False,0.013328999280929565
150,2,49,False,"[0.04048684984445572,0.20443493127822876,0.16477540135383606,-0.18037758767604828,-0.042861372232437134,0.22186389565467834,0.9427915215492249,-0.014465540647506714,-0.07250231504440308,0.0129241943359375,-0.07185451686382294,0.005095541477203369,-0.10544782876968384,1.0367965698242188]","[0.04186952859163284,0.21572662889957428,0.17412123084068298,-0.1897297203540802,-0.04302769899368286,0.233995720744133]",0.04042042791843414,"[-0.014547188766300678,-0.07188188284635544,0.014450965449213982,-0.07228151708841324,0.004307679366320372,-0.1052449494600296]",0.04399685189127922,"[-0.30510035157203674,-0.3467889428138733,0.9456073045730591,0.6767615675926208,-0.0025906043592840433,0.16649043560028076,0.7171247005462646]","[0.3019445538520813,-0.3573874831199646,0.9248149394989014,0.712890088558197,-0.032598722726106644,-0.04183047637343407,0.6992676258087158]","[0.13372358679771423,-0.11550562083721161,0.7805881500244141]","[0.09687972813844681,0.1518946886062622,0.6923680901527405,0.6986907720565796]",0.0,0.0,0.0,False,False,0.019106417894363403
151,3,0,True,"[-0.03988523781299591,0.06759035587310791,0.03007933497428894,-0.04080072045326233,-0.002493053674697876,0.04382935166358948,1.0350584983825684,0.17036448419094086,0.2741903066635132,0.1895357072353363,-0.18822121620178223,0.047626227140426636,-0.20277708768844604,0.9161033630371094]","[-0.030354032292962074,0.08503228425979614,0.04719475656747818,-0.059931427240371704,-0.007471966091543436,0.07011806219816208]",0.04199177771806717,"[0.14729556441307068,0.1174355000257492,0.16900089383125305,-0.17286783456802368,0.04183986783027649,-0.1903546154499054]",0.04224736616015434,"[-0.2967072129249573,-0.34991946816444397,0.9251742959022522,0.7149397134780884,-0.00884384848177433,0.059647880494594574,0.6965809464454651]","[0.28763824701309204,-0.3552168309688568,0.9532871246337891,0.6600537896156311,-0.10994690656661987,-0.03208669275045395,0.7424358129501343]","[0.13372358679771423,-0.11550562083721161,0.7805881500244141]","[0.09687965363264084,0.15189491212368011,0.6923679709434509,0.6986908316612244]",0.0,0.0,0.0,False,False,0.1759800761938095
152,3,1,False,"[-0.032794930040836334,0.04058384895324707,0.011409938335418701,-0.015308476984500885,-0.007855355739593506,0.033588677644729614,1.038322925567627,0.18642030656337738,0.30878162384033203,0.20656517148017883,-0.22358553111553192,0.05304783582687378,-0.22892209887504578,0.9341524839401245]","[-0.03251681849360466,0.04567449167370796,0.016030065715312958,-0.020907696336507797,-0.007802955806255341,0.03823614865541458]",0.04271641746163368,"[0.18184582889080048,0.28345680236816406,0.20153890550136566,-0.2172752469778061,0.05154181271791458,-0.22401776909828186]",0.04162691533565521,"[-0.29652392864227295,-0.35065728425979614,0.9213812351226807,0.7156598567962646,-0.0038292526733130217,0.03156879544258118,0.6977246403694153]","[0.2824569344520569,-0.3437572121620178,0.946608304977417,0.6349319815635681,-0.18910817801952362,0.00871589407324791,0.7490149736404419]","[0.13372357189655304,-0.1155056580901146,0.7805881500244141]","[0.09688002616167068,0.15189455449581146,0.692366898059845,0.6986919641494751]",0.0,0.0,0.0,False,False,0.04245772957801819
153,3,2,False,"[-0.03260461986064911,0.0417555570602417,0.013186454772949219,-0.011588603258132935,-0.009340286254882812,0.04267159104347229,1.046386480331421,0.21095114946365356,0.3824900984764099,0.2653466761112213,-0.2685132920742035,0.05754584074020386,-0.26990658044815063,0.9363921880722046]","[-0.03259209170937538,0.04217761009931564,0.013613908551633358,-0.012747623026371002,-0.009145593270659447,0.042104147374629974]",0.04323788732290268,"[0.20754507184028625,0.37068459391593933,0.25829899311065674,-0.261755108833313,0.05672227218747139,-0.26406219601631165]",0.0412679947912693,"[-0.2965570092201233,-0.3507089912891388,0.9216179847717285,0.7152317762374878,0.0007571806781925261,0.02960921823978424,0.6982593536376953]","[0.27864739298820496,-0.33837077021598816,0.9539808630943298,0.6153206825256348,-0.23071913421154022,0.013921563513576984,0.7536280751228333]","[0.13372355699539185,-0.11550566554069519,0.7805881500244141]","[0.09688014537096024,0.15189412236213684,0.6923666000366211,0.6986923217773438]",0.0,0.0,0.0,False,False,0.01990458369255066
154,3,3,False,"[-0.03158991411328316,0.02959311008453369,0.00014919042587280273,0.00514926016330719,-0.012807071208953857,0.02828460931777954,1.0543549060821533,0.23983299732208252,0.4871813952922821,0.3345298171043396,-0.3143983781337738,0.05638572573661804,-0.31131112575531006,0.9503506422042847]","[-0.03169786557555199,0.031089704483747482,0.001728647737763822,0.0028510610572993755,-0.012348217889666557,0.03004636988043785]",0.04354945942759514,"[0.23607076704502106,0.4735170602798462,0.325655072927475,-0.30751723051071167,0.056353334337472916,-0.3052956461906433]",0.04132242500782013,"[-0.2967391610145569,-0.3507236838340759,0.9199265837669373,0.7138032913208008,0.0015580006875097752,0.02009405940771103,0.7000561356544495]","[0.2734021544456482,-0.3304760456085205,0.9626747369766235,0.5893402695655823,-0.2739834487438202,0.019327489659190178,0.7597614526748657]","[0.13372354209423065,-0.11550568789243698,0.7805881500244141]","[0.09688027948141098,0.15189406275749207,0.692365825176239,0.698693037033081]",0.0,0.0,0.0,False,False,0.0233018696308136
155,3,4,False,"[-0.03252364322543144,0.039141714572906494,0.0050841569900512695,0.000369831919670105,-0.010193884372711182,0.029309481382369995,1.0621674060821533,0.2815471887588501,0.6267398595809937,0.438468337059021,-0.3856154680252075,0.06654468178749084,-0.37226617336273193,0.9556877613067627]","[-0.0324307382106781,0.038176655769348145,0.004708695691078901,0.0006939916638657451,-0.010464890860021114,0.02940298244357109]",0.04373687133193016,"[0.27622488141059875,0.6087514162063599,0.4254676401615143,-0.37533673644065857,0.06515217572450638,-0.36373820900917053]",0.041503164917230606,"[-0.2966040074825287,-0.3504822254180908,0.9201781153678894,0.7147177457809448,-0.0008303775684908032,0.022109972313046455,0.6990628838539124]","[0.2650354206562042,-0.31805795431137085,0.9756551384925842,0.5535034537315369,-0.33081579208374023,0.021122893318533897,0.7640344500541687]","[0.13372357189655304,-0.11550568044185638,0.7805881500244141]","[0.09688038378953934,0.1518937349319458,0.6923659443855286,0.6986929774284363]",0.0,0.0,0.0,False,False,0.030742526054382324
156,3,5,False,"[-0.028980858623981476,0.042923569679260254,-0.004672706127166748,0.00462794303894043,-0.011702895164489746,0.025002747774124146,1.064145803451538,0.3025585412979126,0.7031795382499695,0.4833216071128845,-0.4182872772216797,0.0706469714641571,-0.40500521659851074,0.9470223784446716]","[-0.029382383450865746,0.04240455850958824,-0.003673309925943613,0.0040727825835347176,-0.011553684249520302,0.025563303381204605]",0.04384147748351097,"[0.2994926869869232,0.6923086047172546,0.47644346952438354,-0.4126838147640228,0.06988592445850372,-0.39975303411483765]",0.0413849912583828,"[-0.29692164063453674,-0.3498777747154236,0.9172863960266113,0.7132463455200195,-0.0054292622953653336,0.024103276431560516,0.7004777789115906]","[0.2592191994190216,-0.3095282316207886,0.9794232845306396,0.5285003185272217,-0.3672809302806854,0.023258674889802933,0.7650169730186462]","[0.13372357189655304,-0.115505650639534,0.7805881500244141]","[0.09687996655702591,0.15189462900161743,0.6923670172691345,0.698691725730896]",0.0,0.0,0.0,False,False,0.018892765045166016
157,3,6,False,"[-0.02949710190296173,0.05056816339492798,0.007008731365203857,0.010059744119644165,-0.010766327381134033,0.023587584495544434,1.0713434219360352,0.3428099453449249,0.8339639902114868,0.5917733907699585,-0.4971989095211029,0.08121922612190247,-0.46530163288116455,0.9497354030609131]","[-0.02948448248207569,0.04952476546168327,0.005955181550234556,0.009374759159982204,-0.010866084136068821,0.023839252069592476]",0.04390859603881836,"[0.3377566635608673,0.8173720836639404,0.5785467624664307,-0.4860232174396515,0.07968652248382568,-0.45695406198501587]",0.04140831530094147,"[-0.2968914210796356,-0.3498760163784027,0.9205389022827148,0.7135390043258667,-0.003339712508022785,0.02067706733942032,0.7003023028373718]","[0.2485867440700531,-0.29529404640197754,0.9904481172561646,0.48833945393562317,-0.41872215270996094,0.02044721692800522,0.7653613686561584]","[0.13372358679771423,-0.1155056431889534,0.7805881500244141]","[0.09687995910644531,0.15189433097839355,0.6923671960830688,0.698691725730896]",0.0,0.0,0.0,False,False,0.028547227382659912
