policy_step,action_l2_rgb_minus_bgr,bgr_left_gripper_m,rgb_left_gripper_m,bgr_surface_distance_m,rgb_surface_distance_m,bgr_alignment_error_m,rgb_alignment_error_m,bgr_coin_z_delta_m,rgb_coin_z_delta_m,bgr_tracking_error,rgb_tracking_error
269,0.9069478316225238,0.029342878609895706,0.001661922549828887,0.09138913587617747,0.1334954028973734,0.10343767062454116,0.1530638732203456,5.960464477539063e-08,-0.00963503122329712,0.002862144261598587,0.003788590431213379
270,0.9380091443869838,0.028516724705696106,0.0014110015472397208,0.0920066215684351,0.14382125446210212,0.10539719869142543,0.163285832130366,1.1920928955078125e-07,-0.00963503122329712,0.009721517562866211,0.009641766548156738
271,0.9235618817089772,0.027294820174574852,0.0009661337244324386,0.09361171217164573,0.14038122929069796,0.10628085795877389,0.15992572343972655,5.960464477539063e-08,-0.00963503122329712,0.002879619598388672,0.0061620622873306274
272,0.9424763277746434,0.025892503559589386,0.0006380199920386076,0.0947727528657971,0.14845450697871815,0.10777740930533715,0.16792809641362919,5.960464477539063e-08,-0.00963503122329712,0.004765748977661133,0.0069594606757164
273,0.9520736253685403,0.02477385848760605,0.00032342979102395475,0.09397465965014463,0.1495860408787267,0.10692814443890673,0.16896887445620365,1.1920928955078125e-07,-0.00963503122329712,0.0040673017501831055,0.008146435022354126
274,0.9669962347324057,0.02366374246776104,0.0,0.09461775916784974,0.1515211268276704,0.10781220586673068,0.17090079849414136,5.960464477539063e-08,-0.00963503122329712,0.00624537467956543,0.006225749850273132
275,0.997865033910257,0.023215552791953087,0.0,0.09302855380770668,0.1568222356561775,0.10671906618971336,0.17625206555329462,1.1920928955078125e-07,-0.00963503122329712,0.0037932395935058594,0.005280971527099609
276,1.00849496530255,0.022711358964443207,0.0,0.09358127613996334,0.1578543187197266,0.10706818756081227,0.1773221522282189,1.1920928955078125e-07,-0.00963503122329712,0.0029679536819458008,0.004998147487640381
277,1.0180451424644026,0.022240454331040382,1.8580306004878366e-07,0.09422631674400879,0.15683866408564764,0.10804368952034292,0.1762006158707878,5.960464477539063e-08,-0.00963503122329712,0.0017147846519947052,0.009285539388656616
278,1.0493471922915647,0.022390522062778473,0.0,0.09279080423109812,0.16062529278894672,0.10633492620618001,0.18000514379479282,1.1920928955078125e-07,-0.00963503122329712,0.0037026405334472656,0.008137345314025879
279,1.0634593256885596,0.021981487050652504,0.0,0.09571117390686429,0.1647112628708101,0.10982491542875811,0.1840648694178475,1.1920928955078125e-07,-0.00963503122329712,0.01149904727935791,0.003498962614685297
280,1.167407742668276,0.022184504196047783,1.0554429081821581e-06,0.09556954459905403,0.17793086725983462,0.10903600356273221,0.19705864336908613,5.960464477539063e-08,-0.009635090827941895,0.004521608352661133,0.023275047540664673
281,1.1928833590849601,0.02240919880568981,0.0,0.09604522614130302,0.1829865349588963,0.1102533365888905,0.2021075092437991,5.960464477539063e-08,-0.00963503122329712,0.001675248146057129,0.004622668027877808
282,1.2709629860110088,0.02248959429562092,0.0,0.09637699128035856,0.19104189795873147,0.11118684789423268,0.21002553200802476,1.1920928955078125e-07,-0.00963503122329712,0.006219744682312012,0.016437649726867676
283,1.3322516536851317,0.022020703181624413,4.4442876401262765e-07,0.09910447726435001,0.20010044527153964,0.11350865474336053,0.2189240126408692,1.1920928955078125e-07,-0.00963503122329712,0.0047599077224731445,0.010799288749694824
284,1.3554123241936535,0.02215549722313881,0.0,0.09842672578258595,0.20269382893420343,0.11400523778331349,0.22159506539573381,-5.960464477539063e-08,-0.00963503122329712,0.014085531234741211,0.0047743916511535645
285,1.4892835603221073,0.021979566663503647,9.682217933004722e-05,0.0988037670396546,0.21451511334510173,0.11383157648264701,0.23310726917161084,1.1920928955078125e-07,-0.00963503122329712,0.004446983337402344,0.026896417140960693
286,1.5634646841406343,0.022331560030579567,5.8799978432944044e-05,0.1000881973187849,0.22500036613564278,0.11662447308700209,0.2435743403649037,1.1920928955078125e-07,-0.00963503122329712,0.0128401517868042,0.006496906280517578
287,1.672254290164739,0.021953130140900612,0.00018038987764157355,0.0988818857006151,0.23686661154134894,0.11536004728606401,0.25533653436283,1.1920928955078125e-07,-0.00963503122329712,0.0032427608966827393,0.023882508277893066
288,1.6196341517956094,0.021758880466222763,1.662672417523936e-07,0.09931664797754748,0.2345022385703278,0.11622957318256781,0.2529915182116578,-5.960464477539063e-08,-0.00963503122329712,0.00595402717590332,0.0098198801279068
289,1.7391268646220948,0.02215106040239334,2.0438767478481168e-07,0.09923996208603336,0.24114658515651163,0.11692850180382351,0.2596062125731178,0.0,-0.009635090827941895,0.013787269592285156,0.016807496547698975
290,1.8403401821076122,0.021801263093948364,4.443181467195245e-07,0.09945829623871333,0.2530687199224292,0.11683796845903649,0.2716467156492153,1.1920928955078125e-07,-0.00963503122329712,0.003619011491537094,0.019315004348754883
291,1.88451174168628,0.021960699930787086,1.1359692564383295e-07,0.09925149043289914,0.2599171841977764,0.1174435608248711,0.2785067397110364,-5.960464477539063e-08,-0.00963503122329712,0.012765169143676758,0.0073122382164001465
292,1.945757500950743,0.022051984444260597,3.939050657209009e-05,0.09798373110072431,0.2641355701557049,0.11530987564556704,0.2828886052344213,1.1920928955078125e-07,-0.00963503122329712,0.014157593250274658,0.013850510120391846
293,1.9956313539862762,0.022084366530179977,0.0003515483404044062,0.1005333620553076,0.2681855559019956,0.1189152680117865,0.2869574362011607,1.1920928955078125e-07,-0.00963503122329712,0.007274746894836426,0.00967872142791748
294,2.068240924119011,0.02264067903161049,0.0008350959978997707,0.10106942046360183,0.2753846946312852,0.12042772712935332,0.2942484625003154,5.960464477539063e-08,-0.00963503122329712,0.016418397426605225,0.014851361513137817
295,2.0623437293113036,0.022890111431479454,0.0016444234643131495,0.09999625102356842,0.27449120792157805,0.1199761516540379,0.293431139992185,5.960464477539063e-08,-0.009635090827941895,0.008417010307312012,0.01042892038822174
296,2.1902383632063764,0.0227978378534317,0.0007486220565624535,0.10202360675340878,0.2886723102060394,0.12214877808562763,0.3076857993072353,1.1920928955078125e-07,-0.00963503122329712,0.013733506202697754,0.0230749249458313
297,2.2094579570815194,0.023116521537303925,0.001165283378213644,0.10348840491474563,0.2873322855614114,0.12475168940331398,0.30640861773249756,1.1920928955078125e-07,-0.00963503122329712,0.0058937668800354,0.016852788627147675
298,2.235814602747826,0.022953497245907784,0.0016353129176422954,0.10172503458818032,0.29131570869541595,0.12174771827493218,0.31050746377750754,1.1920928955078125e-07,-0.00963503122329712,0.014117717742919922,0.019034230383113027
299,2.318546394473001,0.02331610582768917,0.0015565900830551982,0.10601187835837379,0.2958231034135055,0.12635362344729958,0.3150557989528037,1.1920928955078125e-07,-0.00963503122329712,0.017745286226272583,0.01906297355890274
300,2.3216171781301744,0.024194156751036644,0.0023891166783869267,0.11238584956313313,0.2924578890926843,0.1321445509170729,0.31182415512578465,5.960464477539063e-08,-0.00963503122329712,0.027080416679382324,0.013585120439529419
