policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
133,2,32,False,"[0.20648273825645447,1.236302137374878,1.0291415452957153,-0.9135329127311707,0.03695717453956604,1.0733749866485596,0.6824067831039429,0.02204868197441101,0.00936049222946167,0.05070418119430542,-0.013225986622273922,-0.010693907737731934,-0.08433985710144043,0.9809417128562927]","[0.20551462471485138,1.2357453107833862,1.0277734994888306,-0.911965548992157,0.03719635680317879,1.0708366632461548]",0.027155771851539612,"[0.022474076598882675,0.011301801539957523,0.05139459669589996,-0.01163053885102272,-0.011803573928773403,-0.08461398631334305]",0.04276556149125099,"[-0.3447648882865906,-0.22785724699497223,1.0320074558258057,0.6834862232208252,-0.08095569163560867,0.6118122339248657,0.38984420895576477]","[0.2979899048805237,-0.3547869026660919,0.9370105266571045,0.6945120096206665,-0.019273502752184868,-0.04041440784931183,0.7180864214897156]","[-0.30055949091911316,-0.1307513266801834,0.7805474996566772]","[0.034790970385074615,0.14891473948955536,0.6945714354515076,0.7029826045036316]",1.1920928955078125e-07,0.0,0.0,False,False,0.003969073295593262
134,2,33,False,"[0.18326354026794434,1.1807550191879272,0.9814776182174683,-0.854324996471405,0.03773054480552673,0.9943792819976807,0.6946226954460144,0.029212579131126404,0.01911163330078125,0.052398502826690674,-0.005253090988844633,-0.014296114444732666,-0.08429551124572754,0.9717470407485962]","[0.1857568323612213,1.1870195865631104,0.9871611595153809,-0.8617773056030273,0.037713441997766495,1.0041388273239136]",0.027331320568919182,"[0.02842498943209648,0.01816597767174244,0.052336208522319794,-0.006051984615623951,-0.013993536122143269,-0.08433675765991211]",0.04263978451490402,"[-0.3390420973300934,-0.23397526144981384,1.0321249961853027,0.683889627456665,-0.0759524330496788,0.5911930799484253,0.4207337200641632]","[0.29734814167022705,-0.3543904423713684,0.937351405620575,0.6915815472602844,-0.01915733702480793,-0.04029421880841255,0.7209190130233765]","[-0.3005593419075012,-0.13075095415115356,0.7805474996566772]","[0.03478841111063957,0.14891839027404785,0.6945826411247253,0.7029708623886108]",1.1920928955078125e-07,0.0,0.0,False,False,0.015262603759765625
135,2,34,False,"[0.18649786710739136,1.1733787059783936,0.9710543751716614,-0.8513229489326477,0.044471532106399536,0.9878323078155518,0.6889117360115051,0.024558089673519135,0.023436307907104492,0.05871552228927612,-0.004717353731393814,-0.013400375843048096,-0.0985376238822937,0.9706447124481201]","[0.18640320003032684,1.17507803440094,0.9728202223777771,-0.8527346253395081,0.04361221194267273,0.9899095892906189]",0.0272679403424263,"[0.025014372542500496,0.02279207669198513,0.05802379176020622,-0.00485886400565505,-0.013469561003148556,-0.09672654420137405]",0.042558979243040085,"[-0.3385787308216095,-0.2362738400697708,1.030645489692688,0.6852287650108337,-0.0784110352396965,0.5853750109672546,0.4262032210826874]","[0.2976907193660736,-0.35443106293678284,0.9390482902526855,0.6928936839103699,-0.02272253856062889,-0.04549878090620041,0.7192439436912537]","[-0.30055946111679077,-0.13075119256973267,0.7805474996566772]","[0.034789666533470154,0.1489153355360031,0.6945750117301941,0.7029789686203003]",1.1920928955078125e-07,0.0,0.0,False,False,0.003505527973175049
136,2,35,False,"[0.1801532804965973,1.1078381538391113,0.9102877378463745,-0.7836514711380005,0.040551185607910156,0.9375721216201782,0.7138243913650513,0.02260880172252655,-0.002516627311706543,0.05345618724822998,-0.01614246517419815,-0.008196860551834106,-0.08615060150623322,0.9702969789505005]","[0.18087533116340637,1.1154656410217285,0.9179097414016724,-0.7926073670387268,0.04095161333680153,0.9442505836486816]",0.02779591828584671,"[0.02287844382226467,0.0004902472137473524,0.05394496023654938,-0.014715103432536125,-0.00885734148323536,-0.087499238550663]",0.042490698397159576,"[-0.3358485996723175,-0.2449420541524887,1.0285942554473877,0.6827313899993896,-0.06806827336549759,0.566286027431488,0.45668870210647583]","[0.29805874824523926,-0.35573533177375793,0.9383846521377563,0.6954967975616455,-0.016640475019812584,-0.04499546438455582,0.716925859451294]","[-0.30055952072143555,-0.13075147569179535,0.7805474996566772]","[0.034792255610227585,0.14891868829727173,0.694567859172821,0.7029851675033569]",1.1920928955078125e-07,0.0,0.0,False,False,0.01375126838684082
137,2,36,False,"[0.17636144161224365,1.1137173175811768,0.9123982191085815,-0.7930606007575989,0.039683520793914795,0.9384524822235107,0.6885234117507935,0.02472510188817978,0.011175096035003662,0.0570032000541687,-0.014569150283932686,-0.006620168685913086,-0.10032215714454651,0.9720171689987183]","[0.17687736451625824,1.114022135734558,0.9129130244255066,-0.7930455803871155,0.039853937923908234,0.9391912221908569]",0.0275421142578125,"[0.024504758417606354,0.009913823567330837,0.056627798825502396,-0.01459256187081337,-0.006907694973051548,-0.09868674725294113]",0.0424848273396492,"[-0.3349466323852539,-0.24543771147727966,1.0273215770721436,0.6831357479095459,-0.07018686085939407,0.5662485361099243,0.45580893754959106]","[0.29794958233833313,-0.3552416265010834,0.9386024475097656,0.6954343318939209,-0.022871488705277443,-0.046661365777254105,0.7167081236839294]","[-0.3005593717098236,-0.13075114786624908,0.7805474400520325]","[0.03478525951504707,0.14891481399536133,0.6945763826370239,0.7029779553413391]",5.960464477539063e-08,0.0,0.0,False,False,0.002560339868068695
138,2,37,False,"[0.173456072807312,1.1124622821807861,0.9141222238540649,-0.7900757193565369,0.044745951890945435,0.9246110916137695,0.677768349647522,0.02790692448616028,0.01788407564163208,0.05803114175796509,-0.0075890375301241875,-0.01112353801727295,-0.10120093822479248,0.9609653949737549]","[0.17383475601673126,1.1126009225845337,0.9140458703041077,-0.790433943271637,0.04413373023271561,0.9264709949493408]",0.027147285640239716,"[0.027516363188624382,0.016934407874941826,0.057897575199604034,-0.008473064750432968,-0.010597488842904568,-0.10088153928518295]",0.04224482178688049,"[-0.3342130482196808,-0.24524930119514465,1.028075098991394,0.6848583817481995,-0.07166580110788345,0.5613263845443726,0.4590704143047333]","[0.2975461184978485,-0.35484516620635986,0.9390978217124939,0.6930060982704163,-0.023385517299175262,-0.047697994858026505,0.7189717888832092]","[-0.30055946111679077,-0.13075099885463715,0.7805474996566772]","[0.034790705889463425,0.14892053604125977,0.6945798397064209,0.7029730081558228]",1.1920928955078125e-07,0.0,0.0,False,False,0.0029099583625793457
139,2,38,False,"[0.15740586817264557,1.0556763410568237,0.8632150888442993,-0.7207551002502441,0.05390968918800354,0.847520112991333,0.6961830854415894,0.024725347757339478,0.0053732991218566895,0.06998008489608765,-0.004968172870576382,-0.008009344339370728,-0.10577531158924103,0.9627394676208496]","[0.15925729274749756,1.062182903289795,0.8694508671760559,-0.7297254204750061,0.05270673334598541,0.8575947880744934]",0.027342073619365692,"[0.025049343705177307,0.006662060972303152,0.06876496970653534,-0.005319140385836363,-0.008331485092639923,-0.10515089333057404]",0.04215081036090851,"[-0.32993435859680176,-0.2512311041355133,1.0270720720291138,0.6882850527763367,-0.06607185304164886,0.5312381982803345,0.48957541584968567]","[0.2978866696357727,-0.3564223647117615,0.9438442587852478,0.6949222087860107,-0.01629800722002983,-0.057638928294181824,0.7165857553482056]","[-0.30055952072143555,-0.13075152039527893,0.7805473208427429]","[0.03478822112083435,0.1489139348268509,0.6945659518241882,0.7029882669448853]",-5.960464477539063e-08,0.0,0.0,False,False,0.015757858753204346
140,2,39,False,"[0.16220946609973907,1.0535964965820312,0.8622151613235474,-0.7382187843322754,0.03973853588104248,0.8758450746536255,0.6765875816345215,0.021643437445163727,0.0026912689208984375,0.058998823165893555,-0.026874393224716187,0.0044974684715271,-0.10969862341880798,0.9640694856643677]","[0.16190096735954285,1.0546497106552124,0.8628947734832764,-0.7372179627418518,0.04137644171714783,0.87351393699646]",0.027004433795809746,"[0.022018199786543846,0.0032951829489320517,0.059784576296806335,-0.024255631491541862,0.00288133486174047,-0.1091182604432106]",0.04210527613759041,"[-0.33042216300964355,-0.2535698413848877,1.025951623916626,0.6841254234313965,-0.0639190599322319,0.5394482016563416,0.486705482006073]","[0.2984837293624878,-0.35591188073158264,0.9392297267913818,0.6996973752975464,-0.02665688470005989,-0.05016269534826279,0.7121773362159729]","[-0.30055949091911316,-0.1307513266801834,0.7805474996566772]","[0.034790560603141785,0.14891497790813446,0.6945715546607971,0.7029824256896973]",1.1920928955078125e-07,0.0,0.0,False,False,0.004351833835244179
141,2,40,False,"[0.1458251029253006,0.9983559846878052,0.8117311000823975,-0.6686263084411621,0.04999518394470215,0.801632285118103,0.6881323456764221,0.026836998760700226,0.011858999729156494,0.07181233167648315,-0.00898655690252781,-0.006512939929962158,-0.10200470685958862,0.954138994216919]","[0.1476493626832962,1.0047626495361328,0.8180219531059265,-0.6774526238441467,0.04893723875284195,0.8108065724372864]",0.027075128629803658,"[0.026287918910384178,0.010729901492595673,0.0707099661231041,-0.010818947106599808,-0.005332592874765396,-0.10291258245706558]",0.04186757653951645,"[-0.3264528810977936,-0.2595008313655853,1.024344801902771,0.6878447532653809,-0.0571427084505558,0.5095195174217224,0.5138034224510193]","[0.2978522479534149,-0.356223464012146,0.9436702132225037,0.6955037117004395,-0.01823313720524311,-0.05410464480519295,0.716250479221344]","[-0.3005593419075012,-0.13075096905231476,0.7805474996566772]","[0.03478790819644928,0.14891862869262695,0.6945825219154358,0.7029709219932556]",1.1920928955078125e-07,0.0,0.0,False,False,0.014349222183227539
142,2,41,False,"[0.13604813814163208,0.9636512398719788,0.7763757705688477,-0.647323489189148,0.054518699645996094,0.7634451389312744,0.6829924583435059,0.023053504526615143,0.009569525718688965,0.06820046901702881,-0.009471208788454533,-0.0025115609169006348,-0.10464431345462799,0.9556849598884583]","[0.13736805319786072,0.9684132933616638,0.781220555305481,-0.6513168215751648,0.05384000390768051,0.769487738609314]",0.027004793286323547,"[0.02342948131263256,0.009755914099514484,0.06837460398674011,-0.009680730290710926,-0.002862954046577215,-0.10442280769348145]",0.04176740720868111,"[-0.32351037859916687,-0.2652989625930786,1.0205798149108887,0.6909095048904419,-0.059055354446172714,0.4924265444278717,0.5259966850280762]","[0.29818952083587646,-0.3561214506626129,0.9430630803108215,0.6973952651023865,-0.01894126459956169,-0.05447409674525261,0.7143623232841492]","[-0.3005593717098236,-0.13075105845928192,0.7805474996566772]","[0.03478769585490227,0.14891643822193146,0.6945796608924866,0.7029742002487183]",1.1920928955078125e-07,0.0,0.0,False,False,0.009448111057281494
143,2,42,False,"[0.13704527914524078,0.9494487047195435,0.7726908922195435,-0.6324700117111206,0.04921337962150574,0.7650836110115051,0.7019093632698059,0.01741763949394226,-0.014745473861694336,0.064674973487854,-0.021788261830806732,0.013072788715362549,-0.11588235199451447,0.9586684703826904]","[0.13709412515163422,0.9515590667724609,0.7738364338874817,-0.6348625421524048,0.04979987442493439,0.7656429409980774]",0.027321835979819298,"[0.018092436715960503,-0.011857974343001842,0.06511366367340088,-0.02024020068347454,0.011069600470364094,-0.11441978812217712]",0.041771359741687775,"[-0.32331526279449463,-0.2671903073787689,1.0221009254455566,0.6892527341842651,-0.0505438856780529,0.4868828058242798,0.5341545939445496]","[0.2991189658641815,-0.35747089982032776,0.9425259828567505,0.7042402029037476,-0.019952047616243362,-0.06028780713677406,0.7071159482002258]","[-0.30055949091911316,-0.13075144588947296,0.7805474400520325]","[0.034791938960552216,0.14891944825649261,0.6945688128471375,0.702984094619751]",5.960464477539063e-08,0.0,0.0,False,False,0.004888975992798805
144,2,43,False,"[0.12258200347423553,0.8823757767677307,0.7017203569412231,-0.5547839999198914,0.06776928901672363,0.6716625690460205,0.7108432054519653,0.01871076226234436,-0.017352521419525146,0.07038462162017822,-0.013249742798507214,0.012554466724395752,-0.10070671141147614,0.9618186354637146]","[0.12422455102205276,0.8903631567955017,0.710321307182312,-0.5651640295982361,0.06552384048700333,0.6836556196212769]",0.02780012972652912,"[0.018631959334015846,-0.016751891002058983,0.06988140940666199,-0.014089762233197689,0.012368826195597649,-0.10245547443628311]",0.04182951897382736,"[-0.3194815516471863,-0.2750636637210846,1.0163973569869995,0.695997953414917,-0.050282929092645645,0.4455978274345398,0.5608037710189819]","[0.29912206530570984,-0.3582839369773865,0.9450748562812805,0.704727828502655,-0.010058621875941753,-0.06150706112384796,0.7067349553108215]","[-0.3005593419075012,-0.13075105845928192,0.7805474996566772]","[0.03478586673736572,0.14891663193702698,0.6945797801017761,0.7029741406440735]",1.1920928955078125e-07,0.0,0.0,False,False,0.018758654594421387
145,2,44,False,"[0.11911715567111969,0.8630192875862122,0.6863791942596436,-0.5365479588508606,0.06048974394798279,0.6596204042434692,0.718769907951355,0.019342295825481415,-0.001645505428314209,0.07696288824081421,-0.000735994428396225,-0.0003490149974822998,-0.10374535620212555,0.9489462375640869]","[0.11972294747829437,0.8661311268806458,0.6892855763435364,-0.5402349829673767,0.06113874912261963,0.6626830101013184]",0.02817557193338871,"[0.019284948706626892,-0.0034366438630968332,0.07615867257118225,-0.0024189958348870277,0.001257031923159957,-0.103581003844738]",0.04159059748053551,"[-0.3184437155723572,-0.27810996770858765,1.015133261680603,0.6951127648353577,-0.04592718929052353,0.43409639596939087,0.5711998343467712]","[0.2987314760684967,-0.3578217923641205,0.9473512172698975,0.700563371181488,-0.008715962991118431,-0.06386857479810715,0.7106727361679077]","[-0.3005593717098236,-0.13075104355812073,0.7805474996566772]","[0.03478708118200302,0.14891642332077026,0.6945799589157104,0.7029739618301392]",1.1920928955078125e-07,0.0,0.0,False,False,0.005692660808563232
146,2,45,False,"[0.10429584980010986,0.8208039402961731,0.6495584845542908,-0.48502618074417114,0.0788864940404892,0.6031009554862976,0.7005946040153503,0.021892152726650238,0.0028472542762756348,0.07281416654586792,-0.00214596139267087,0.008218735456466675,-0.1030271053314209,0.9489607810974121]","[0.10604451596736908,0.8259947299957275,0.6543992757797241,-0.4921223521232605,0.07667318731546402,0.6107043623924255]",0.02804804965853691,"[0.02157202921807766,0.002151982858777046,0.07310047000646591,-0.0022222506813704967,0.00733265420421958,-0.10309766232967377]",0.04145270586013794,"[-0.3151417672634125,-0.2825389802455902,1.013421654701233,0.7033681273460388,-0.04090379178524017,0.402659147977829,0.5843505859375]","[0.2986810803413391,-0.3571212887763977,0.9459356069564819,0.7018706798553467,-0.011534073390066624,-0.06058106943964958,0.7096296548843384]","[-0.30055952072143555,-0.1307515650987625,0.7805473208427429]","[0.034788623452186584,0.14891402423381805,0.6945648789405823,0.7029893398284912]",-5.960464477539063e-08,0.0,0.0,False,False,0.01189124584197998
147,2,46,False,"[0.10790644586086273,0.8069692850112915,0.640764594078064,-0.4749734699726105,0.06275376677513123,0.6037458181381226,0.7177693843841553,0.014829829335212708,-0.03725820779800415,0.07071635127067566,-0.01580895483493805,0.025345683097839355,-0.11999344825744629,0.9485334157943726]","[0.10772592574357986,0.8091625571250916,0.642383873462677,-0.47718900442123413,0.0645119771361351,0.6046299338340759]",0.0283056553453207,"[0.01558758970350027,-0.03265230730175972,0.07110726088285446,-0.014030168764293194,0.023081637918949127,-0.11783728003501892]",0.041369784623384476,"[-0.3155430257320404,-0.2847183048725128,1.01309072971344,0.6983798146247864,-0.035910677164793015,0.39842116832733154,0.5934951305389404]","[0.299733430147171,-0.35966649651527405,0.9466200470924377,0.7096043229103088,-0.009476044215261936,-0.07248112559318542,0.7007982730865479]","[-0.30055946111679077,-0.13075131177902222,0.7805474996566772]","[0.034790199249982834,0.14891500771045685,0.6945717930793762,0.7029821872711182]",1.1920928955078125e-07,0.0,0.0,False,False,0.007875053212046623
148,2,47,False,"[0.08877144753932953,0.7597385048866272,0.5858831405639648,-0.4280039072036743,0.06833770871162415,0.5408046841621399,0.6881333589553833,0.018110617995262146,-0.02611464262008667,0.08007383346557617,-0.014894145540893078,0.02806994318962097,-0.12396982312202454,0.9344590902328491]","[0.09096970409154892,0.7654718160629272,0.5925085544586182,-0.4344307482242584,0.06789562106132507,0.5489513278007507]",0.02789277955889702,"[0.017803359776735306,-0.026898806914687157,0.07903013378381729,-0.014764778316020966,0.02743498980998993,-0.1231885775923729]",0.04098815470933914,"[-0.31212538480758667,-0.2904685139656067,1.0062675476074219,0.703545093536377,-0.03834715113043785,0.3717288076877594,0.6044595837593079]","[0.2996635437011719,-0.35990238189697266,0.9487920999526978,0.7103419303894043,-0.01080040168017149,-0.07469595968723297,0.699798583984375]","[-0.300559401512146,-0.13075104355812073,0.7805474996566772]","[0.03478941321372986,0.14891797304153442,0.6945798993110657,0.7029736638069153]",1.1920928955078125e-07,0.0,0.0,False,False,0.012739419937133789
149,2,48,False,"[0.08196860551834106,0.6985716223716736,0.5342459678649902,-0.3612312972545624,0.0688391923904419,0.4826297163963318,0.7132855653762817,0.013311773538589478,-0.02156853675842285,0.08629712462425232,-0.00878970418125391,0.018629223108291626,-0.12086489796638489,0.9421827793121338]","[0.08302312344312668,0.7061640620231628,0.5414130091667175,-0.37061652541160583,0.06873726844787598,0.49108898639678955]",0.02810903824865818,"[0.013858410529792309,-0.022213565185666084,0.085491843521595,-0.009522014297544956,0.01975143514573574,-0.1211615726351738]",0.040941063314676285,"[-0.31026211380958557,-0.29721224308013916,1.002577543258667,0.7054136395454407,-0.03012314811348915,0.3340839147567749,0.624397337436676]","[0.29979997873306274,-0.36013951897621155,0.9511268734931946,0.7090634107589722,-0.007660944014787674,-0.07668256759643555,0.700920820236206]","[-0.3005593419075012,-0.1307510882616043,0.7805474996566772]","[0.03478579223155975,0.14891667664051056,0.6945793032646179,0.7029746174812317]",1.1920928955078125e-07,0.0,0.0,False,False,0.01455676555633545
150,2,49,False,"[0.05998268723487854,0.5774289965629578,0.4248541593551636,-0.2637558579444885,0.060482174158096313,0.3780198395252228,0.7350955605506897,0.010226905345916748,-0.028362929821014404,0.06922364234924316,-0.0058394744992256165,0.011662602424621582,-0.12370891869068146,0.9420106410980225]","[0.06270056217908859,0.5921744108200073,0.438800573348999,-0.2775901257991791,0.06157875806093216,0.39244556427001953]",0.02878083661198616,"[0.010670083574950695,-0.02755693532526493,0.07094273716211319,-0.006396133918315172,0.012690789066255093,-0.12338453531265259]",0.040905486792325974,"[-0.3065009117126465,-0.31069380044937134,0.9903958439826965,0.708271324634552,-0.0226567592471838,0.2735413908958435,0.6503947377204895]","[0.2998727560043335,-0.35930246114730835,0.9469413757324219,0.7076494693756104,-0.01071440801024437,-0.0756148099899292,0.702424168586731]","[-0.3005596101284027,-0.13075163960456848,0.7805473804473877]","[0.03479425236582756,0.14891725778579712,0.6945634484291077,0.7029898166656494]",0.0,0.0,0.0,False,False,0.025531768798828125
151,3,0,True,"[-0.06687434762716293,1.2496306896209717,1.0899391174316406,-0.9266744256019592,0.005456328392028809,0.9290380477905273,0.9760212898254395,0.016473039984703064,-0.10079562664031982,-0.024055182933807373,-0.03619927912950516,0.03453835844993591,-0.02170407772064209,0.9825427532196045]","[-0.05157586559653282,0.782099187374115,0.6300451755523682,-0.4767124354839325,0.01282026432454586,0.5912799835205078]",0.034585848450660706,"[0.01573280431330204,-0.09179003536701202,-0.013733848929405212,-0.03282066807150841,0.03177722916007042,-0.03466784954071045]",0.04176079481840134,"[-0.2908479571342468,-0.28868815302848816,1.0129307508468628,0.7260273694992065,-0.003015761496499181,0.4026963412761688,0.5574142336845398]","[0.2999194264411926,-0.3564040958881378,0.9206075072288513,0.7126447558403015,0.004017853643745184,-0.027758954092860222,0.700964093208313]","[-0.30055955052375793,-0.13075152039527893,0.7805473804473877]","[0.03478936105966568,0.14891231060028076,0.6945656538009644,0.7029889225959778]",0.0,0.0,0.0,False,False,0.48740386962890625
152,3,1,False,"[-0.056773990392684937,1.327221393585205,1.155379295349121,-0.9685666561126709,0.01513025164604187,0.9706366062164307,0.9716669321060181,0.013043753802776337,-0.0947943925857544,-0.019453883171081543,-0.035557087510824203,0.031404972076416016,-0.016431152820587158,0.9894698858261108]","[-0.056187428534030914,0.9816643595695496,0.8298159241676331,-0.6756415367126465,0.014842732809484005,0.7865983843803406]",0.037871021777391434,"[0.013356920331716537,-0.09464378654956818,-0.018248174339532852,-0.035071417689323425,0.031461987644433975,-0.0187508687376976]",0.042446598410606384,"[-0.28849080204963684,-0.2609476149082184,1.0320994853973389,0.7254705429077148,-0.0003952655824832618,0.507109522819519,0.46533021330833435]","[0.300129771232605,-0.3561934530735016,0.9190811514854431,0.7133291959762573,0.008247840218245983,-0.02084410935640335,0.7004703879356384]","[-0.3005594313144684,-0.13075117766857147,0.7805474400520325]","[0.03478685021400452,0.14891323447227478,0.6945754289627075,0.7029792070388794]",5.960464477539063e-08,0.0,0.0,False,False,0.36549878120422363
153,3,2,False,"[-0.05026869475841522,1.3856923580169678,1.2100471258163452,-1.015223503112793,0.023636728525161743,1.010094165802002,0.9529235363006592,0.017428971827030182,-0.08403289318084717,-0.013898193836212158,-0.03651869669556618,0.029615432024002075,-0.011629700660705566,0.9881987571716309]","[-0.05097533017396927,1.178736925125122,1.0262080430984497,-0.8689265251159668,0.02250816859304905,0.9672815799713135]",0.03951429948210716,"[0.016952725127339363,-0.08530864119529724,-0.01436932198703289,-0.03632079437375069,0.029841570183634758,-0.01253728661686182]",0.04281734675168991,"[-0.2876906394958496,-0.23006390035152435,1.0451276302337646,0.7241812944412231,-0.004509962163865566,0.5864416360855103,0.3628046214580536]","[0.29974204301834106,-0.3559867739677429,0.9195770621299744,0.7115005850791931,0.008063794113695621,-0.01635107956826687,0.702448844909668]","[-0.300559401512146,-0.13075092434883118,0.7805474996566772]","[0.03478856384754181,0.14891406893730164,0.6945827007293701,0.7029717564582825]",1.1920928955078125e-07,0.0,0.0,False,False,0.22691857814788818
154,3,3,False,"[-0.03643285855650902,1.419655680656433,1.2400871515274048,-1.0380343198776245,0.025892794132232666,1.0273900032043457,0.9577243328094482,0.013920359313488007,-0.08226490020751953,-0.009635686874389648,-0.032739244401454926,0.028014153242111206,-0.008792638778686523,0.9924504160881042]","[-0.038135282695293427,1.3617709875106812,1.2039066553115845,-1.0169448852539062,0.02547229267656803,1.0197508335113525]",0.040337882936000824,"[0.01428088266402483,-0.08264753222465515,-0.010130253620445728,-0.033168382942676544,0.02825138345360756,-0.00926954299211502]",0.04313842952251434,"[-0.2891818881034851,-0.19695723056793213,1.051332712173462,0.7197978496551514,-0.04369886964559555,0.6221756935119629,0.30476027727127075]","[0.29994997382164,-0.35617735981941223,0.9211134910583496,0.7118430733680725,0.010906578041613102,-0.016863979399204254,0.7020513415336609]","[-0.3005594313144684,-0.1307513564825058,0.7805474400520325]","[0.03478975221514702,0.14892016351222992,0.6945717930793762,0.702981173992157]",5.960464477539063e-08,0.0,0.0,False,False,0.07780492305755615
155,3,4,False,"[-0.018253952264785767,1.4487760066986084,1.256603479385376,-1.0639963150024414,0.030573368072509766,1.045858383178711,0.9270199537277222,0.01639946550130844,-0.05728334188461304,-0.009663522243499756,-0.02613057941198349,0.02389669418334961,-0.004843860864639282,0.9915825128555298]","[-0.020497502759099007,1.4383480548858643,1.2506804466247559,-1.0576978921890259,0.029889816418290138,1.0425233840942383]",0.040411077439785004,"[0.016159188002347946,-0.06025736406445503,-0.009807581081986427,-0.027067314833402634,0.02444295585155487,-0.005408532451838255]",0.04330085217952728,"[-0.2932373583316803,-0.1828877031803131,1.0448830127716064,0.7167829871177673,-0.0662495568394661,0.6346706748008728,0.2811160683631897]","[0.29964393377304077,-0.3549846410751343,0.9201461672782898,0.7098948359489441,0.006514475680887699,-0.010000387206673622,0.7042065262794495]","[-0.3005594313144684,-0.13075126707553864,0.7805474400520325]","[0.034786026924848557,0.14891429245471954,0.6945729851722717,0.7029814124107361]",5.960464477539063e-08,0.0,0.0,False,False,0.01842367649078369
156,3,5,False,"[-0.008168816566467285,1.4777815341949463,1.2750381231307983,-1.076097011566162,0.03193679451942444,1.0652283430099487,0.9183695316314697,0.017406441271305084,-0.056844472885131836,-0.006193578243255615,-0.024089979007840157,0.024539411067962646,-0.00419655442237854,0.9936511516571045]","[-0.009547504596412182,1.4728257656097412,1.2724512815475464,-1.0735867023468018,0.03165540471673012,1.0623294115066528]",0.04010438546538353,"[0.017259899526834488,-0.05727841332554817,-0.006527430843561888,-0.02443680539727211,0.02452455461025238,-0.004350963048636913]",0.043449517339468,"[-0.2960512936115265,-0.17632359266281128,1.041892409324646,0.7154456973075867,-0.07289620488882065,0.6405218243598938,0.26936107873916626]","[0.29954299330711365,-0.355058878660202,0.9212874174118042,0.7095215916633606,0.007953458465635777,-0.01063817273825407,0.7045584321022034]","[-0.30055949091911316,-0.13075122237205505,0.7805474400520325]","[0.03479010611772537,0.14891669154167175,0.6945744752883911,0.7029792070388794]",5.960464477539063e-08,0.0,0.0,False,False,0.008480310440063477
157,3,6,False,"[0.009115338325500488,1.4909472465515137,1.2845780849456787,-1.0853288173675537,0.03736141324043274,1.0750218629837036,0.9206544756889343,0.019997738301753998,-0.039399683475494385,0.00019890069961547852,-0.020846189931035042,0.014609992504119873,-0.0024687349796295166,0.9906149506568909]","[0.007060959469527006,1.488681435585022,1.2832518815994263,-1.0837631225585938,0.03660030663013458,1.0733994245529175]",0.03995472192764282,"[0.019696716219186783,-0.0415210984647274,-0.0005896067013964057,-0.021298885345458984,0.01585766114294529,-0.002709596650674939]",0.04346628114581108,"[-0.30047446489334106,-0.17351096868515015,1.040583610534668,0.7147665619850159,-0.07989053428173065,0.6417737603187561,0.2661815285682678]","[0.2990514039993286,-0.35459133982658386,0.9224182963371277,0.7056160569190979,0.006108370143920183,-0.00777547899633646,0.7085253596305847]","[-0.3005593419075012,-0.1307508796453476,0.7805474996566772]","[0.03478732705116272,0.14891566336154938,0.6945840716362,0.7029700875282288]",1.1920928955078125e-07,0.0,0.0,False,False,0.003876924514770508
158,3,7,False,"[0.02675037831068039,1.5188417434692383,1.3113561868667603,-1.1285300254821777,0.02806982398033142,1.0969183444976807,0.8583343029022217,0.023679472506046295,-0.04564404487609863,0.002586841583251953,-0.024434633553028107,0.01797008514404297,-0.0018531382083892822,0.9898890256881714]","[0.02460748516023159,1.5152513980865479,1.3079348802566528,-1.122776746749878,0.02911452203989029,1.093915581703186]",0.03851151093840599,"[0.023207655176520348,-0.04516071453690529,0.002234632382169366,-0.024019649252295494,0.017694532871246338,-0.0019625008571892977]",0.04346752539277077,"[-0.30562135577201843,-0.1703801155090332,1.039563775062561,0.7092273235321045,-0.0926298052072525,0.6512681245803833,0.2535075545310974]","[0.2987789213657379,-0.35499244928359985,0.92338627576828,0.7050074934959412,0.0077411094680428505,-0.008788179606199265,0.7091030478477478]","[-0.30055946111679077,-0.13075114786624908,0.7805474996566772]","[0.034789953380823135,0.14891482889652252,0.6945764422416687,0.70297771692276]",1.1920928955078125e-07,0.0,0.0,False,False,0.008936405181884766
159,3,8,False,"[0.03584086894989014,1.5293784141540527,1.3185228109359741,-1.1285631656646729,0.03730413317680359,1.1033787727355957,0.8551876544952393,0.02476160228252411,-0.041057050228118896,0.01097184419631958,-0.020844310522079468,0.008777648210525513,-0.00026366114616394043,0.9905369281768799]","[0.034577179700136185,1.5276379585266113,1.3173537254333496,-1.1277635097503662,0.03624579682946205,1.1021701097488403]",0.03756430745124817,"[0.024597620591521263,-0.04157392680644989,0.010021309368312359,-0.02120884694159031,0.009901761077344418,-0.0004809122474398464]",0.043476175516843796,"[-0.3082907795906067,-0.16791574656963348,1.0388054847717285,0.710537314414978,-0.09605208784341812,0.6503502130508423,0.2509084939956665]","[0.2984299659729004,-0.35534176230430603,0.9260261654853821,0.7017061114311218,0.010759294033050537,-0.010725454427301884,0.712304413318634]","[-0.30055952072143555,-0.13075149059295654,0.7805474996566772]","[0.03479241952300072,0.14891867339611053,0.6945674419403076,0.7029856443405151]",1.1920928955078125e-07,0.0,0.0,False,False,0.003000020980834961
